z,y,x,tomo_id,dataset_id
98.0,240.8951526022265,258.6500537979201,mba2011-08-10-27,10224
53.0,312.4875225625931,215.69463182170017,mba2011-08-10-28,10224
26.0,232.3040682069825,230.0131058137735,mba2011-08-10-29,10224
103.0,218.5583331745921,205.38533054740745,mba2011-08-10-2,10224
74.0,232.8768071666654,234.595017491237,mba2011-08-10-30,10224
61.0,270.10483954605604,264.9501823544324,mba2011-08-10-31,10224
78.0,205.9580760615676,227.14941101535885,mba2011-08-10-32,10224
48.0,220.8492890133238,245.47705772521272,mba2011-08-10-33,10224
70.0,197.3669916663236,197.3669851118464,mba2011-08-10-34,10224
60.0,256.35910451366567,228.29488893472472,mba2011-08-10-35,10224
62.0,191.0668631098113,246.04979668489565,mba2011-08-10-36,10224
67.0,230.58585132793368,196.7942461521634,mba2011-08-10-37,10224
29.0,183.6212566339332,256.93183691887134,mba2011-08-10-38,10224
64.0,226.57667861015315,183.621250079456,mba2011-08-10-39,10224
72.0,252.3499317958851,224.8584551766271,mba2011-08-10-3,10224
59.0,259.7955382717633,231.7313226928223,mba2011-08-10-40,10224
60.0,298.1690485705197,231.7313226928223,mba2011-08-10-41,10224
83.0,411.5713625877404,249.48623044299325,mba2011-08-10-42,10224
76.0,233.4495461263484,239.7496681283833,mba2011-08-10-4,10224
38.0,289.0052252155928,240.8951460477492,mba2011-08-10-5,10224
66.0,177.89386703710386,189.3486396762853,mba2011-08-10-6,10224
78.0,262.086494110495,224.2857162169442,mba2011-08-10-7,10224
68.0,250.6317149168364,217.412848700749,mba2011-08-10-8,10224
78.0,256.35910451366567,240.3224070880663,mba2011-08-10-9,10224
64.0,118.22597676035514,322.34600503192667,mba2011-08-26-10,10235
50.0,10.31983538405703,275.6157403388754,mba2011-08-26-10,10235
50.0,159.41379294924093,267.4396200853008,mba2011-08-26-10,10235
39.0,38.2148302269088,101.9934220129677,mba2011-08-26-10,10235
81.0,110.53561083890528,222.59398293927583,mba2011-08-26-11,10235
62.0,187.01989192702524,312.714996314425,mba2011-08-26-12,10235
70.0,89.8960124439571,191.9834447671972,mba2011-08-26-13,10235
77.0,137.52946392108075,221.6067794166096,mba2011-08-26-13,10235
78.0,223.7121080138157,231.7771524876799,mba2011-08-26-13,10235
77.0,164.65903004961154,186.65798176732952,mba2011-08-26-14,10235
93.0,279.8496695395221,105.8403719053662,mba2011-08-26-15,10235
78.0,283.30347809271404,227.02404603289327,mba2011-08-26-16,10235
80.0,35.77434603044705,113.32581906238548,mba2011-08-26-16,10235
48.0,22.926422222297223,150.69002136255233,mba2011-08-26-17,10235
55.0,281.7747599484733,219.2958166095724,mba2011-08-26-18,10235
71.0,45.48755953094624,191.33979684159152,mba2011-08-26-19,10235
60.0,113.61657534395802,227.8557723080345,mba2011-08-26-1,10235
46.0,327.0049060431654,235.93696746132605,mba2011-08-26-1,10235
27.0,251.4144320033858,48.23555450039129,mba2011-08-26-1,10235
50.0,244.15441625381425,180.09236527198075,mba2011-08-26-20,10235
47.0,76.87394820630143,119.58119325388527,mba2011-08-26-20,10235
33.0,178.68222737224,38.91514920218907,mba2011-08-26-21,10235
42.0,97.1042864141593,32.430689054454035,mba2011-08-26-21,10235
57.0,226.2129778462701,36.735085301063975,mba2011-08-26-22,10235
50.0,130.2399180498117,45.31804186822691,mba2011-08-26-22,10235
44.0,181.6837792929704,77.3331390122263,mba2011-08-26-23,10235
59.0,243.64348241380912,179.01921142358506,mba2011-08-26-23,10235
79.0,98.3971108503074,33.77283986008334,mba2011-08-26-23,10235
60.0,54.209977479437086,210.73595486359835,mba2011-08-26-24,10235
57.0,264.4123379396977,215.89382845014364,mba2011-08-26-24,10235
88.0,226.74428598054493,74.36863199330693,mba2011-08-26-25,10235
89.0,295.5208488194745,171.01156081007866,mba2011-08-26-25,10235
105.0,277.1409053021744,193.541814153866,mba2011-08-26-26,10235
113.0,114.6859206653924,99.8633923560136,mba2011-08-26-26,10235
96.0,245.12422949784505,240.973926456576,mba2011-08-26-26,10235
75.0,261.48703596878374,118.77503872647485,mba2011-08-26-2,10235
80.0,194.7276101762156,226.74429276576305,mba2011-08-26-3,10235
40.0,146.7025964697217,208.36434924846287,mba2011-08-26-4,10235
75.0,147.29549787350555,239.7881236490083,mba2011-08-26-5,10235
66.0,112.90721645404078,195.3205183652176,mba2011-08-26-6,10235
68.0,255.79645476595485,79.7047446273618,mba2011-08-26-7,10235
78.0,99.27048416701165,134.25167377547837,mba2011-08-26-8,10235
52.0,210.1430466745964,162.11803975332057,mba2011-08-26-9,10235
74.0,316.86529935569405,219.0365745165726,mba2011-11-23-10,10226
64.0,397.4998902703012,130.10136394899126,mba2011-11-23-11,10226
47.0,368.63606531942696,266.70995573309483,mba2011-11-23-12,10226
95.0,465.090650301663,219.0365745165726,mba2011-11-23-13,10226
74.0,448.09874751521886,192.05896522622112,mba2011-11-23-13,10226
49.0,339.39555269948136,231.48750399603404,mba2011-11-23-14,10226
48.0,317.458200759478,240.973926456576,mba2011-11-23-14,10226
50.0,429.1642228605344,313.4553253623573,mba2011-11-23-14,10226
62.0,308.9799216939068,258.7721233060101,mba2011-11-23-15,10226
80.0,210.1430466745964,204.2140394219757,mba2011-11-23-16,10226
98.0,291.3705412547268,290.1847339236804,mba2011-11-23-16,10226
47.0,447.3036104498861,266.4686777723253,mba2011-11-23-16,10226
62.0,212.5146522897319,258.16806716630845,mba2011-11-23-18,10226
52.0,412.6032816223458,187.23685954060227,mba2011-11-23-19,10226
68.0,377.3412425416494,233.2662082073857,mba2011-11-23-1,10226
60.0,439.5958899389564,128.9155611414235,mba2011-11-23-20,10226
72.0,300.5455149824969,197.74985526574704,mba2011-11-23-22,10226
52.0,352.43938358272663,209.55015205603056,mba2011-11-23-23,10226
58.0,369.633524292459,102.23499797114908,mba2011-11-23-24,10226
47.0,332.28073585407486,277.1409120873924,mba2011-11-23-25,10226
53.0,441.374594150308,171.01156081007866,mba2011-11-23-26,10226
78.0,437.8171857276048,156.78192711926567,mba2011-11-23-27,10226
72.0,347.6961723524556,113.50012464304274,mba2011-11-23-28,10226
38.0,250.4603421319,284.25572893279895,mba2011-11-23-28,10226
86.0,411.1366225573303,226.74429276576305,mba2011-11-23-29,10226
56.0,427.1449604594949,277.7338134911763,mba2011-11-23-2,10226
33.0,321.60851058596506,297.8924612198281,mba2011-11-23-30,10226
71.0,386.23476359840754,121.20784289223307,mba2011-11-23-31,10226
56.0,251.6461449394677,219.62947592035647,mba2011-11-23-32,10226
78.0,354.21808779407826,265.8757854154988,mba2011-11-23-33,10226
103.0,424.1804534405756,44.13066040032925,mba2011-11-23-34,10226
48.0,365.4832144659719,274.17640506847306,mba2011-11-23-36,10226
60.0,412.915326768682,295.5208556046926,mba2011-11-23-3,10226
43.0,414.1011295762497,176.94057484791745,mba2011-11-23-4,10226
42.0,312.1220881254231,187.6128001160272,mba2011-11-23-5,10226
79.0,322.201411989749,209.55015205603056,mba2011-11-23-6,10226
66.0,339.39555269948136,90.37696989547158,mba2011-11-23-7,10226
72.0,399.8714956027192,228.5229879301572,mba2011-11-23-7,10226
62.0,455.604227841121,143.7380962360204,mba2011-11-23-8,10226
47.0,347.1032709486717,262.31837699279555,mba2011-11-23-8,10226
37.0,443.0212463507688,146.82353821744573,mba2011-11-23-9,10226
52.0,325.7588204124522,138.40198360196553,mba2011-12-17-18,10198
46.0,292.5563418005552,125.9510541225041,mba2011-12-17-18,10198
72.0,196.50631438756724,177.5334762517013,mba2011-12-17-20,10198
55.0,189.98439894594463,145.51680044737202,mba2011-12-17-21,10198
70.0,205.99273684810927,130.69426535277512,mba2011-12-17-21,10198
60.0,160.33932875675083,168.63995519494318,mba2011-12-17-21,10198
61.0,393.349580443814,201.24953240305632,mba2011-12-17-22,10198
39.0,377.9341439454333,277.7338134911763,mba2011-12-17-23,10198
55.0,353.0322849865105,318.64401035226376,mba2011-12-17-23,10198
71.0,268.8402856492001,147.8884060625075,mba2011-12-17-24,10198
81.0,296.7066516270423,171.01156081007866,mba2011-12-17-24,10198
65.0,259.3538631886581,367.8548268663254,mba2011-12-17-25,10198
72.0,301.4498628573133,329.9091370241574,mba2011-12-17-25,10198
87.0,293.14924320433903,330.5020384279413,mba2011-12-17-25,10198
44.0,402.83600290435606,197.69212398035307,mba2011-12-17-26,10198
47.0,385.6418621946237,169.23285659872704,mba2011-12-17-26,10198
68.0,389.1992706173269,169.23285659872704,mba2011-12-17-26,10198
74.0,350.660679371375,148.4813074662914,mba2011-12-17-27,10198
91.0,398.09279167408505,308.5646864879379,mba2011-12-17-28,10198
63.0,382.6773551757043,304.4143766614507,mba2011-12-17-29,10198
60.0,222.00107475027392,331.0949398317251,mba2011-12-17-30,10198
72.0,160.93223016053471,280.6983205100957,mba2011-12-17-30,10198
66.0,186.42699052324136,306.19308087280234,mba2011-12-17-30,10198
48.0,201.5309831171839,118.0343052645208,mba2011-12-18-3,10200
57.0,275.95510249460665,99.8633923560136,mba2011-12-18-5,10200
65.0,245.47706427969,263.2319654753836,mba2011-12-30-10,10210
69.0,249.48623699747048,281.5596121852374,mba2011-12-30-12,10210
69.0,258.6500603523974,255.21362003982256,mba2011-12-30-13,10210
69.0,247.76802011842167,255.21362003982256,mba2011-12-30-14,10210
63.0,263.23197202986086,262.08648755601774,mba2011-12-30-15,10210
66.0,251.20445387651924,264.3774433947495,mba2011-12-30-16,10210
58.0,254.0681486749339,256.35909795918843,mba2011-12-30-17,10210
62.0,246.6225421990558,253.49540316077372,mba2011-12-30-18,10210
67.0,250.05897595715336,251.20444732204203,mba2011-12-30-19,10210
62.0,259.7955382717633,247.1952746042615,mba2011-12-30-1,10210
64.0,255.7863655539828,249.48623044299325,mba2011-12-30-20,10210
65.0,254.0681486749339,246.62253564457853,mba2011-12-30-21,10210
69.0,251.7771928362022,264.3774433947495,mba2011-12-30-22,10210
63.0,247.1952811587387,253.49540316077372,mba2011-12-30-2,10210
58.0,250.05897595715336,252.9226642010908,mba2011-12-30-4,10210
62.0,258.07732139271445,242.0406239671151,mba2011-12-30-6,10210
65.0,253.495409715251,251.20444732204203,mba2011-12-30-7,10210
67.0,249.48623699747048,262.65922651570065,mba2011-12-30-9,10210
66.0,236.885979884446,255.21362003982256,mba2012-01-02-10,10211
64.0,250.6317149168364,257.5045758785543,mba2012-01-02-11,10211
73.0,302.7509602479832,254.6408810801396,mba2012-01-02-12,10211
66.0,251.7771928362022,252.3499252414079,mba2012-01-02-13,10211
57.0,250.6317149168364,255.21362003982256,mba2012-01-02-14,10211
64.0,260.9410161911291,243.75884084616388,mba2012-01-02-15,10211
68.0,254.0681486749339,258.6500537979201,mba2012-01-02-1,10211
64.0,24.399825842077927,264.9501823544324,mba2012-01-02-2,10211
68.0,262.086494110495,262.08648755601774,mba2012-01-02-3,10211
67.0,342.8426874257885,320.5058614436769,mba2012-01-02-4,10211
70.0,160.7116982466159,176.7483825632608,mba2012-01-02-4,10211
63.0,258.07732139271445,267.81387715284706,mba2012-01-02-5,10211
63.0,252.3499317958851,240.3224070880663,mba2012-01-02-6,10211
53.0,360.5975951759594,191.63959551501705,mba2012-01-02-7,10211
66.0,154.41156969010362,329.6696847986038,mba2012-01-02-7,10211
74.0,271.2503174654219,255.21362003982256,mba2012-01-02-8,10211
64.0,247.76802011842167,257.5045758785543,mba2012-01-02-9,10211
65.0,121.20783610701504,342.3600665036188,mba2012-01-12-10,10206
52.0,247.4958351129806,321.01561596739924,mba2012-01-12-11,10206
80.0,348.2890737562395,386.2347703836256,mba2012-01-12-12,10206
61.0,163.30383577567022,442.5604037430938,mba2012-01-12-13,10206
82.0,422.401749229224,117.65043446952984,mba2012-01-12-13,10206
90.0,223.7797789616256,81.48344883871343,mba2012-01-12-13,10206
67.0,230.30169440324812,137.21618079439776,mba2012-01-12-14,10206
68.0,310.9362853178553,176.94057484791745,mba2012-01-12-15,10206
71.0,290.77763758920355,135.4374765830461,mba2012-01-12-16,10206
55.0,196.50631438756724,344.1387707149704,mba2012-01-12-16,10206
49.0,149.0742020848572,418.8443475917387,mba2012-01-12-17,10206
78.0,239.78811686379012,369.0406296738933,mba2012-01-12-17,10206
64.0,111.12851224268915,358.3684044057834,mba2012-01-12-18,10206
54.0,85.32775410220935,133.23573795078218,mba2012-01-12-19,10206
81.0,397.7218031061296,168.1567919539242,mba2012-01-12-19,10206
53.0,114.09301926160856,366.0761226549738,mba2012-01-12-1,10206
49.0,320.4227077783973,171.01156081007866,mba2012-01-12-20,10206
77.0,111.72141364647302,286.03443314415057,mba2012-01-12-21,10206
62.0,335.2452428729942,157.9677299268334,mba2012-01-12-22,10206
75.0,393.942481847598,259.35386997387616,mba2012-01-12-23,10206
59.0,396.3140874627334,220.81527872792424,mba2012-01-12-24,10206
68.0,433.0739744973337,105.19950499006848,mba2012-01-12-26,10206
45.0,187.01989192702524,476.3557837587747,mba2012-01-12-27,10206
74.0,385.6418621946237,56.58158987979064,mba2012-01-12-27,10206
70.0,219.03656773135447,157.9677299268334,mba2012-01-12-28,10206
72.0,178.71927227405098,381.4915591533546,mba2012-01-12-29,10206
76.0,318.6440035670457,115.87173025817822,mba2012-01-12-2,10206
29.0,88.005357495118,307.971785084154,mba2012-01-12-2,10206
71.0,350.0677779675911,145.51680044737202,mba2012-01-12-30,10206
80.0,138.40197681674744,475.7628823549908,mba2012-01-12-30,10206
71.0,145.51679366215393,398.6856998630869,mba2012-01-12-32,10206
82.0,386.23476359840754,208.9572506522468,mba2012-01-12-33,10206
68.0,118.24332908809568,364.2974184436222,mba2012-01-12-34,10206
55.0,136.03037120161193,227.9300955733308,mba2012-01-12-3,10206
86.0,398.09279167408505,412.3224321501161,mba2012-01-12-3,10206
49.0,371.4122285038106,386.8276717874095,mba2012-01-12-4,10206
33.0,454.41842503355326,366.0761226549738,mba2012-01-12-5,10206
63.0,400.4643972892205,339.9884608884833,mba2012-01-12-5,10206
53.0,406.9863127308432,392.1637844214644,mba2012-01-12-6,10206
76.0,51.245470460517694,259.35386997387616,mba2012-01-12-7,10206
82.0,364.29741165840414,332.87364404307675,mba2012-01-12-8,10206
77.0,32.45426392291349,226.7421636406932,mba2012-01-12-8,10206
62.0,141.3664838356668,372.5980380965965,mba2012-01-12-9,10206
68.0,216.66496211621904,289.5918415668538,mba2012-01-13-10,10212
64.0,220.81527194270612,277.14091208739245,mba2012-01-13-11,10212
77.0,176.34766665891547,210.1430534598145,mba2012-01-13-12,10212
66.0,271.8047926681195,349.4748833490253,mba2012-01-13-12,10212
68.0,303.8214684724488,193.541814153866,mba2012-01-13-13,10212
81.0,365.4832144659719,455.0113332225552,mba2012-01-13-13,10212
64.0,333.4665386616426,395.1282914403837,mba2012-01-13-14,10212
63.0,114.6859206653924,257.57516576252453,mba2012-01-13-16,10212
51.0,315.0865951443424,150.26001167764304,mba2012-01-13-16,10212
87.0,374.37673552273,396.9069956517353,mba2012-01-13-17,10212
77.0,284.2557221475809,150.26001167764304,mba2012-01-13-18,10212
64.0,332.8736372578587,109.94271622033948,mba2012-01-13-19,10212
64.0,239.19521546000632,197.69212398035307,mba2012-01-13-1,10212
60.0,119.42913189566342,382.6773619609223,mba2012-01-13-20,10212
67.0,121.20783610701504,244.53133487927929,mba2012-01-13-21,10212
62.0,106.97820241620202,128.9155611414235,mba2012-01-13-22,10212
55.0,382.0844537719204,399.8715026706548,mba2012-01-13-23,10212
68.0,390.97797482867855,395.7211928441676,mba2012-01-13-24,10212
68.0,128.9155543562054,111.1285190279072,mba2012-01-13-25,10212
69.0,176.34766665891547,153.22451869656243,mba2012-01-13-26,10212
58.0,129.5084557599893,159.15353273440115,mba2012-01-13-27,10212
51.0,380.3057495605688,242.15972926414372,mba2012-01-13-28,10212
62.0,118.83623049187952,258.7609685700923,mba2012-01-13-29,10212
64.0,299.67115864596167,415.8798405728194,mba2012-01-13-29,10212
52.0,191.76310315729623,242.75263066792763,mba2012-01-13-2,10212
69.0,255.2035533621709,396.3140942479515,mba2012-01-13-30,10212
67.0,115.27882206917629,158.5606313306173,mba2012-01-13-31,10212
49.0,115.87172347296016,155.5961243116979,mba2012-01-13-32,10212
88.0,252.2390463432516,146.7026032549398,mba2012-01-13-33,10212
67.0,320.4227077783973,329.3162356203735,mba2012-01-13-33,10212
60.0,253.4248491508193,227.33719416954688,mba2012-01-13-3,10212
73.0,291.3705389929874,396.3140942479515,mba2012-01-13-4,10212
53.0,392.1637776362463,246.31003909063088,mba2012-01-13-4,10212
72.0,297.89245443461004,254.6106587436052,mba2012-01-13-5,10212
66.0,267.0615814378485,293.1492499895571,mba2012-01-13-6,10212
61.0,252.2390463432516,346.51037633010594,mba2012-01-13-7,10212
75.0,235.63780703730305,354.21809457929635,mba2012-01-13-8,10212
72.0,251.05324353568383,227.33719416954688,mba2012-01-13-9,10212
80.0,101.64208978214714,328.13043281280574,mba2012-02-02-10,10223
80.0,380.8986509643527,168.04705379115933,mba2012-02-02-11,10223
65.0,132.47296277890868,264.68998260793103,mba2012-02-02-12,10223
56.0,162.11803296810243,398.6856998630869,mba2012-02-02-13,10223
63.0,207.7714410594609,337.61685527334777,mba2012-02-02-15,10223
89.0,153.2245119113443,379.712854942003,mba2012-02-02-16,10223
78.0,73.77572380430497,302.04277104631524,mba2012-02-02-17,10223
55.0,335.2452428729942,268.24739103063433,mba2012-02-02-18,10223
84.0,350.0677779675911,165.08254677223994,mba2012-02-02-19,10223
47.0,411.7295239611142,403.428911093358,mba2012-02-02-1,10223
76.0,82.3329332778001,114.66567841178215,mba2012-02-02-1,10223
41.0,77.33313222700824,271.21189804955367,mba2012-02-02-20,10223
38.0,408.1721155384109,229.1158983808985,mba2012-02-02-4,10223
72.0,405.80050992327546,260.5396727814439,mba2012-02-02-5,10223
83.0,261.13256740000975,378.5270521344352,mba2012-02-02-5,10223
66.0,248.08873651676444,117.65043446952984,mba2012-02-02-6,10223
49.0,395.12828465516566,295.5208556046926,mba2012-02-02-7,10223
47.0,175.16186385134773,374.9696437117319,mba2012-02-02-8,10223
66.0,203.62113123297377,303.228573853883,mba2012-03-09-10,10241
75.0,336.431045680562,334.6523482544284,mba2012-03-09-13,10241
52.0,350.0677779675911,196.50632117278536,mba2012-03-09-14,10241
77.0,328.1304260275877,162.7109411571044,mba2012-03-09-14,10241
76.0,431.888171689766,251.6461517246858,mba2012-03-09-15,10241
51.0,98.67758276322776,131.8800681603429,mba2012-03-09-15,10241
47.0,366.6690172735396,141.36649062088492,mba2012-03-09-16,10241
45.0,237.41651124865467,341.174263696051,mba2012-03-09-17,10241
55.0,95.7130757443084,279.512517702528,mba2012-03-09-18,10241
63.0,291.96344039677126,444.3391079544455,mba2012-03-09-19,10241
87.0,175.60291119837214,345.13363671004294,mba2012-03-09-1,10213
62.0,300.2640600497455,138.99488500574938,mba2012-03-09-20,10241
45.0,371.4122285038106,292.5563485857732,mba2012-03-09-21,10241
76.0,340.5813555070491,160.93223694575278,mba2012-03-09-23,10241
48.0,399.2785944816528,288.99894016307,mba2012-03-09-23,10241
74.0,108.75690662755363,286.03443314415057,mba2012-03-09-24,10241
46.0,138.40197681674744,233.85910961116952,mba2012-03-09-25,10241
88.0,126.54394874106993,200.0637295954886,mba2012-03-09-26,10241
30.0,359.0702806519423,373.5045118099417,mba2012-03-09-27,10241
60.0,377.9341439454333,137.21618079439776,mba2012-03-09-28,10241
67.0,335.3970809499104,172.73920984548027,mba2012-03-09-2,10213
69.0,415.28693238381743,169.82575800251095,mba2012-03-09-30,10241
44.0,386.8276650021914,270.6189966457698,mba2012-03-09-30,10241
62.0,211.3288494821641,146.10970185115588,mba2012-03-09-31,10241
63.0,425.9591576519272,104.01370218250072,mba2012-03-09-32,10241
58.0,359.5542004281332,299.07826402739585,mba2012-03-09-33,10241
60.0,291.3705389929874,404.0218124971418,mba2012-03-09-34,10241
66.0,194.13470877243176,366.0761226549738,mba2012-03-09-35,10241
68.0,385.04896079083977,350.0677847528092,mba2012-03-09-36,10241
36.0,391.5708762324624,321.01561596739924,mba2012-03-09-36,10241
71.0,317.4582007594779,355.40389738686406,mba2012-03-09-37,10241
50.0,408.1721155384109,360.147108617135,mba2012-03-09-38,10241
81.0,179.90507508161872,291.9634471819893,mba2012-03-09-39,10241
15.0,358.36839762056536,224.9655885544114,mba2012-03-09-40,10241
54.0,376.15543973408165,194.7276169614337,mba2012-03-09-41,10241
63.0,166.86124419837347,188.2057015198111,mba2012-03-09-42,10241
52.0,348.8819751600234,137.8090821981816,mba2012-03-09-43,10241
41.0,353.0322849865105,358.3684044057834,mba2012-03-09-43,10241
44.0,339.9884541032652,251.0532503209019,mba2012-03-09-44,10241
78.0,267.0615814378485,383.8631647684901,mba2012-03-09-45,10241
57.0,131.2871599713409,349.4748833490254,mba2012-03-09-46,10241
36.0,404.02180571192383,284.25572893279895,mba2012-03-09-46,10241
81.0,179.31217367783486,175.75477204034968,mba2012-03-09-47,10241
48.0,160.93223016053471,275.9551092798247,mba2012-03-09-48,10241
91.0,377.3412425416494,320.4227145636154,mba2012-03-09-49,10241
66.0,287.28700833654403,186.48494487787065,mba2012-03-09-4,10213
53.0,198.87792000270275,331.68784123550904,mba2012-03-09-50,10241
38.0,246.90293370919667,289.5918415668538,mba2012-03-09-51,10241
54.0,344.7316653335362,339.9884608884833,mba2012-03-09-52,10241
57.0,315.0865951443424,321.60851737118315,mba2012-03-09-53,10241
87.0,226.74428598054493,269.43319383820204,mba2012-03-09-54,10241
35.0,156.78192033404758,251.0532503209019,mba2012-03-09-55,10241
53.0,392.1637776362463,305.6001794690185,mba2012-03-09-56,10241
66.0,353.0322849865105,147.29550465872364,mba2012-03-09-57,10241
57.0,284.2557221475809,379.712854942003,mba2012-03-09-58,10241
78.0,344.1387639297524,144.92389904358816,mba2012-03-09-59,10241
73.0,156.12978656915243,226.576672055676,mba2012-03-09-5,10213
51.0,284.8486235513648,354.21809457929635,mba2012-03-09-60,10241
37.0,286.03442635893254,165.6754481760238,mba2012-03-09-61,10241
56.0,237.41651124865467,155.00322290791405,mba2012-03-09-62,10241
72.0,283.2778356187635,389.8072755653117,mba2012-03-09-6,10213
63.0,322.79682383688584,215.69463182170017,mba2012-03-09-7,10213
60.0,185.339473512982,322.2240783227257,mba2012-03-09-8,10213
71.0,293.01439793337335,188.7759007166024,mba2012-03-09-9,10213
56.0,209.5501452708125,123.57944850736862,mba2012-03-20-10,10241
49.0,239.19521546000632,381.4915591533546,mba2012-03-20-1,10241
84.0,298.4853558383939,393.34958722903207,mba2012-03-20-3,10241
48.0,101.64208978214714,290.7776443744216,mba2012-03-20-4,10241
80.0,327.53752462380385,334.0594468506445,mba2012-03-20-7,10241
78.0,201.24952561783823,319.2369117560476,mba2012-03-20-8,10241
73.0,348.8819751600234,297.8924612198281,mba2012-04-20-10,10202
59.0,232.0803986145998,251.0532503209019,mba2012-04-20-11,10202
83.0,259.7955382717633,244.33157980584684,mba2012-04-20-1,10214
64.0,268.38662266700726,251.20444732204203,mba2012-04-20-2,10214
66.0,283.8505745784464,213.40367598296848,mba2012-04-20-3,10214
54.0,414.4350573861551,390.9527534846776,mba2012-04-20-4,10214
60.0,184.1939955936161,188.20316175691943,mba2012-04-20-4,10214
64.0,248.34075907810453,258.6500537979201,mba2012-04-20-5,10214
76.0,291.8689200140075,262.08648755601774,mba2012-04-20-6,10214
57.0,219.703811093958,209.39450326518795,mba2012-04-20-7,10214
63.0,256.35910451366567,201.9488967893098,mba2012-04-20-8,10214
70.0,247.76802011842167,275.2594836287252,mba2012-04-20-9,10214
84.0,26.34361150159491,264.68998260793103,mba2012-04-21-1,10202
60.0,186.42699052324136,298.485362623612,mba2012-04-21-2,10202
83.0,396.3140874627334,174.5689692327819,mba2012-04-21-2,10202
71.0,262.3183702075775,234.45201101495337,mba2012-04-21-3,10202
85.0,315.0865951443424,274.7693064722569,mba2012-04-21-4,10202
98.0,452.0468194184177,445.5249107620132,mba2012-04-22-4,10202
78.0,51.83837186430158,363.11161563605447,mba2012-04-22-6,10202
56.0,65.10525812247292,212.0647304903257,mba2012-04-22-8,10202
74.0,444.9320025730112,193.541814153866,mba2012-04-23-10,10202
86.0,181.6837792929704,302.6356724500991,mba2012-04-23-10,10202
35.0,129.5084557599893,88.59826568411995,mba2012-04-23-11,10202
93.0,418.8443408065207,417.658544784171,mba2012-04-23-11,10202
55.0,223.7797789616256,272.9906022609053,mba2012-04-23-12,10202
66.0,190.5773003497285,239.1952222452244,mba2012-04-23-13,10202
67.0,312.7149895292069,306.19308087280234,mba2012-04-23-14,10202
76.0,293.7421446081229,205.39984222954348,mba2012-04-23-15,10202
71.0,264.09707441892914,258.16806716630845,mba2012-04-23-16,10202
67.0,243.34552528649343,261.7254755890117,mba2012-04-23-1,10202
91.0,289.5918347816358,194.13471555764983,mba2012-04-23-2,10202
115.0,57.17448449835646,502.4434455252653,mba2012-04-23-2,10202
61.0,455.604227841121,289.5918415668538,mba2012-04-23-3,10202
70.0,28.71521711673041,210.73595486359835,mba2012-04-23-3,10202
49.0,223.18687755784163,233.2662082073857,mba2012-04-23-4,10202
77.0,225.5584831729772,426.5520658409291,mba2012-04-23-5,10202
48.0,180.4979764854026,87.41246287655218,mba2012-04-23-5,10202
68.0,219.6294691351384,200.6566309992725,mba2012-04-23-6,10202
60.0,291.3705389929874,254.6106587436052,mba2012-04-23-7,10202
77.0,83.26214626484699,207.1785464408951,mba2012-04-23-8,10202
77.0,406.3934113270593,404.0218124971418,mba2012-04-23-8,10202
34.0,334.0594400654265,214.88626469008543,mba2012-04-23-9,10202
71.0,382.6773551757043,254.0177573398213,mba2012-04-24-10,10202
64.0,266.4686800340646,301.4498696425313,mba2012-04-24-11,10202
74.0,329.31622883515547,327.5375314090219,mba2012-04-24-12,10202
80.0,117.6504276843118,283.0699261252312,mba2012-04-24-13,10202
109.0,409.95081974976256,323.98012298631863,mba2012-04-24-13,10202
52.0,264.09707441892914,245.1242362830632,mba2012-04-24-14,10202
62.0,283.662820743797,303.82147525766686,mba2012-04-24-16,10202
50.0,276.5480038983905,262.9112783965794,mba2012-04-24-17,10202
79.0,173.3831596399961,240.973926456576,mba2012-04-24-18,10202
76.0,259.946764592442,261.1325741852278,mba2012-04-24-19,10202
78.0,175.16186385134773,261.7254755890117,mba2012-04-24-1,10202
74.0,413.8253110967824,430.8519814316618,mba2012-04-24-20,10202
74.0,95.62490383654824,180.77431158437224,mba2012-04-24-21,10202
78.0,264.09707441892914,355.40389738686406,mba2012-04-24-22,10202
55.0,287.81313057028416,229.1158983808985,mba2012-04-24-2,10202
63.0,314.49369374055857,293.742151393341,mba2012-04-24-3,10202
74.0,283.06991934001314,242.75263066792763,mba2012-04-24-4,10202
81.0,252.83194774703543,284.84863033658286,mba2012-04-24-5,10202
82.0,172.79025823621222,280.10541910631184,mba2012-04-24-6,10202
67.0,300.85696145352944,257.57516576252453,mba2012-04-24-7,10202
72.0,319.2369049708296,298.485362623612,mba2012-04-24-8,10202
57.0,327.53752462380385,239.7881236490083,mba2012-04-24-9,10202
70.0,119.47449314944474,455.672255928849,mba2012-08-29-10,10205
80.0,342.8426874257885,145.24773978069948,mba2012-08-29-10,10205
52.0,283.8505745784464,134.93843850640667,mba2012-08-29-11,10205
65.0,175.60291119837214,374.9160626135554,mba2012-08-29-11,10205
77.0,314.7784784013248,116.0380528368699,mba2012-08-29-12,10205
58.0,182.47577871456733,383.50714700879945,mba2012-08-29-12,10205
74.0,282.7050966590806,275.2594836287252,mba2012-08-29-13,10205
62.0,351.4337718210325,200.23067991026105,mba2012-08-29-14,10205
52.0,143.5295294561279,356.0156769440187,mba2012-08-29-14,10205
63.0,377.20702500676447,361.743066540848,mba2012-08-29-15,10205
60.0,306.1873940060808,116.61079179655286,mba2012-08-29-16,10205
