tomo_id,Z,Y,X,voxel_spacing,ori_num_motors,num_motors,ZA,YA,XA,V,VA,motor_z,motor_y,motor_x,motor_zA,motor_yA,motor_xA,motor_zyx,motor_zyxA
tomo_5d798e,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,121.0,349.0,402.0,1887.6,5444.4,6271.2,"[[121.0, 349.0, 402.0]]","[[1887.6, 5444.4, 6271.2]]"
tomo_5dd63d,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,135.0,823.0,772.0,1768.5,10781.3,10113.199999999999,"[[135.0, 823.0, 772.0]]","[[1768.5, 10781.3, 10113.199999999999]]"
tomo_5e2a91,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,267.0,574.0,284.0,4165.2,8954.4,4430.4,"[[267.0, 574.0, 284.0]]","[[4165.2, 8954.4, 4430.4]]"
tomo_5f1f0c,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_5f235a,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,119.0,656.0,372.0,1558.8999999999999,8593.6,4873.2,"[[119.0, 656.0, 372.0]]","[[1558.8999999999999, 8593.6, 4873.2]]"
tomo_5f34b3,500,924,956,19.7,0,0,9850.0,18202.8,18833.2,441672000,3376747183656.0,-1.0,-1.0,-1.0,-19.7,-19.7,-19.7,[],[]
tomo_603e40,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,118.0,123.0,367.0,1545.8,1611.3,4807.7,"[[118.0, 123.0, 367.0]]","[[1545.8, 1611.3, 4807.7]]"
tomo_60d478,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,75.0,681.0,456.0,982.5,8921.1,5973.599999999999,"[[75.0, 681.0, 456.0]]","[[982.5, 8921.1, 5973.599999999999]]"
tomo_60ddbd,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,69.0,450.0,492.0,903.9,5895.0,6445.2,"[[69.0, 450.0, 492.0]]","[[903.9, 5895.0, 6445.2]]"
tomo_616f0b,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,149.0,874.0,609.0,2324.4,13634.4,9500.4,"[[149.0, 874.0, 609.0]]","[[2324.4, 13634.4, 9500.4]]"
tomo_61e947,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_622ca9,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,88.0,348.0,565.0,1152.8,4558.8,7401.5,"[[88.0, 348.0, 565.0]]","[[1152.8, 4558.8, 7401.5]]"
tomo_62dbea,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,90.0,656.0,789.0,1179.0,8593.6,10335.9,"[[90.0, 656.0, 789.0]]","[[1179.0, 8593.6, 10335.9]]"
tomo_62eea8,300,960,928,13.1,2,1,3930.0,12576.0,12156.8,267264000,600833793024.0,111.0,469.0,334.0,1454.1,6143.9,4375.4,"[[111.0, 469.0, 334.0]]","[[1454.1, 6143.9, 4375.4]]"
tomo_6303f0,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,199.0,590.0,212.0,2606.9,7729.0,2777.2,"[[199.0, 590.0, 212.0]]","[[2606.9, 7729.0, 2777.2]]"
tomo_634b06,500,928,960,13.1,4,4,6550.0,12156.8,12576.0,445440000,1001389655040.0,212.0,185.0,728.0,2777.2,2423.5,9536.8,"[[212.0, 185.0, 728.0], [256.0, 516.0, 509.0], [228.0, 422.0, 664.0], [266.0, 491.0, 535.0]]","[[2777.2, 2423.5, 9536.8], [3353.6, 6759.599999999999, 6667.9], [2986.7999999999997, 5528.2, 8698.4], [3484.6, 6432.099999999999, 7008.5]]"
tomo_63e635,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_640a74,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,3.0,563.0,673.0,39.3,7375.3,8816.3,"[[3.0, 563.0, 673.0]]","[[39.3, 7375.3, 8816.3]]"
tomo_643b20,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,168.0,387.0,596.0,2200.7999999999997,5069.7,7807.599999999999,"[[168.0, 387.0, 596.0]]","[[2200.7999999999997, 5069.7, 7807.599999999999]]"
tomo_646049,300,960,928,15.6,0,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,208.75,143.125,775.0,3256.5,2232.75,12090.0,"[[208.75, 143.125, 775.0]]","[[3256.5, 2232.75, 12090.0]]"
tomo_6478e5,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_648adf,400,960,928,15.6,0,0,6240.0,14976.0,14476.8,356352000,1352860434432.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_651ec2,500,924,956,16.1,0,0,8050.000000000001,14876.400000000001,15391.600000000002,441672000,1843221365832.0007,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_651ecd,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,152.0,455.0,337.0,1991.2,5960.5,4414.7,"[[152.0, 455.0, 337.0]]","[[1991.2, 5960.5, 4414.7]]"
tomo_6521dc,300,960,928,15.6,0,3,4680.0,14976.0,14476.8,267264000,1014645325824.0,200.5,463.0,233.375,3127.7999999999997,7222.8,3640.65,"[[200.5, 463.0, 233.375], [126.6875, 693.0, 471.25], [151.25, 734.0, 553.5]]","[[3127.7999999999997, 7222.8, 3640.65], [1976.325, 10810.8, 7351.5], [2359.5, 11450.4, 8634.6]]"
tomo_656915,500,924,956,19.7,1,1,9850.0,18202.8,18833.2,441672000,3376747183656.0,202.0,794.0,167.0,3979.3999999999996,15641.8,3289.9,"[[202.0, 794.0, 167.0]]","[[3979.3999999999996, 15641.8, 3289.9]]"
tomo_6607ec,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_66285d,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,75.0,438.0,640.0,982.5,5737.8,8384.0,"[[75.0, 438.0, 640.0]]","[[982.5, 5737.8, 8384.0]]"
tomo_672101,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,102.0,290.0,581.0,1336.2,3799.0,7611.099999999999,"[[102.0, 290.0, 581.0]]","[[1336.2, 3799.0, 7611.099999999999]]"
tomo_6733fa,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,133.0,323.0,751.0,1742.3,4231.3,9838.1,"[[133.0, 323.0, 751.0]]","[[1742.3, 4231.3, 9838.1]]"
tomo_675583,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,187.0,565.0,765.0,3141.6,9492.0,12852.0,"[[187.0, 565.0, 765.0]]","[[3141.6, 9492.0, 12852.0]]"
tomo_67565e,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,124.0,622.0,610.0,1934.3999999999999,9703.199999999999,9516.0,"[[124.0, 622.0, 610.0]]","[[1934.3999999999999, 9703.199999999999, 9516.0]]"
tomo_676744,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,252.0,589.0,491.0,4233.6,9895.2,8248.800000000001,"[[252.0, 589.0, 491.0]]","[[4233.6, 9895.2, 8248.800000000001]]"
tomo_67717e,300,959,928,15.6,2,2,4680.0,14960.4,14476.8,266985600,1013588403609.6,137.0,280.0,561.0,2137.2,4368.0,8751.6,"[[137.0, 280.0, 561.0], [160.0, 171.0, 404.0]]","[[2137.2, 4368.0, 8751.6], [2496.0, 2667.6, 6302.4]]"
tomo_67ff4e,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_68e123,300,928,928,15.6,1,1,4680.0,14476.8,14476.8,258355200,980823814963.2,89.0,771.0,530.0,1388.3999999999999,12027.6,8268.0,"[[89.0, 771.0, 530.0]]","[[1388.3999999999999, 12027.6, 8268.0]]"
tomo_692081,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_6943e6,300,960,928,16.8,0,2,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,193.75,361.5,338.5,3255.0,6073.2,5686.8,"[[193.75, 361.5, 338.5], [132.875, 430.0, 331.0]]","[[3255.0, 6073.2, 5686.8], [2232.3, 7224.0, 5560.8]]"
tomo_69d7c9,300,960,928,16.8,0,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,125.1875,422.25,483.25,2103.15,7093.8,8118.6,"[[125.1875, 422.25, 483.25]]","[[2103.15, 7093.8, 8118.6]]"
tomo_6a6a3b,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_6a84b7,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_6acb9e,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,80.0,562.0,831.0,1048.0,7362.2,10886.1,"[[80.0, 562.0, 831.0]]","[[1048.0, 7362.2, 10886.1]]"
tomo_6b1fd3,500,924,956,19.7,0,0,9850.0,18202.8,18833.2,441672000,3376747183656.0,-1.0,-1.0,-1.0,-19.7,-19.7,-19.7,[],[]
tomo_6bb452,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_6bc974,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,74.0,555.0,610.0,969.4,7270.5,7991.0,"[[74.0, 555.0, 610.0]]","[[969.4, 7270.5, 7991.0]]"
tomo_6c203d,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,165.0,308.0,280.0,2161.5,4034.7999999999997,3668.0,"[[165.0, 308.0, 280.0]]","[[2161.5, 4034.7999999999997, 3668.0]]"
tomo_6c4df3,500,924,956,19.7,0,0,9850.0,18202.8,18833.2,441672000,3376747183656.0,-1.0,-1.0,-1.0,-19.7,-19.7,-19.7,[],[]
tomo_6c5a26,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,175.0,620.0,478.0,2730.0,9672.0,7456.8,"[[175.0, 620.0, 478.0]]","[[2730.0, 9672.0, 7456.8]]"
tomo_6cb0f0,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,144.0,657.0,273.0,1886.3999999999999,8606.699999999999,3576.2999999999997,"[[144.0, 657.0, 273.0]]","[[1886.3999999999999, 8606.699999999999, 3576.2999999999997]]"
tomo_6cf2df,500,928,960,13.1,2,2,6550.0,12156.8,12576.0,445440000,1001389655040.0,436.0,261.0,514.0,5711.599999999999,3419.1,6733.4,"[[436.0, 261.0, 514.0], [337.0, 104.0, 450.0]]","[[5711.599999999999, 3419.1, 6733.4], [4414.7, 1362.3999999999999, 5895.0]]"
tomo_6d22d1,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,50.0,797.0,362.0,655.0,10440.699999999999,4742.2,"[[50.0, 797.0, 362.0]]","[[655.0, 10440.699999999999, 4742.2]]"
tomo_6df2d6,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,105.0,788.0,537.0,1375.5,10322.8,7034.7,"[[105.0, 788.0, 537.0]]","[[1375.5, 10322.8, 7034.7]]"
tomo_6e196d,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_6e237a,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,119.0,796.0,663.0,1856.3999999999999,12417.6,10342.8,"[[119.0, 796.0, 663.0]]","[[1856.3999999999999, 12417.6, 10342.8]]"
tomo_6f0ee4,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,165.0,336.0,202.0,2574.0,5241.599999999999,3151.2,"[[165.0, 336.0, 202.0]]","[[2574.0, 5241.599999999999, 3151.2]]"
tomo_6f2c1f,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,216.0,608.0,328.0,2829.6,7964.8,4296.8,"[[216.0, 608.0, 328.0]]","[[2829.6, 7964.8, 4296.8]]"
tomo_6f83d4,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,123.0,424.0,293.0,1611.3,5554.4,3838.2999999999997,"[[123.0, 424.0, 293.0]]","[[1611.3, 5554.4, 3838.2999999999997]]"
tomo_7036ee,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,166.0,569.0,724.0,2174.6,7453.9,9484.4,"[[166.0, 569.0, 724.0]]","[[2174.6, 7453.9, 9484.4]]"
tomo_711fad,500,924,956,19.7,0,0,9850.0,18202.8,18833.2,441672000,3376747183656.0,-1.0,-1.0,-1.0,-19.7,-19.7,-19.7,[],[]
tomo_71d2c0,800,928,928,19.3,0,0,15440.0,17910.4,17910.4,688947200,4952880690790.4,-1.0,-1.0,-1.0,-19.3,-19.3,-19.3,[],[]
tomo_71ece1,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,149.0,424.0,416.0,1951.8999999999999,5554.4,5449.599999999999,"[[149.0, 424.0, 416.0]]","[[1951.8999999999999, 5554.4, 5449.599999999999]]"
tomo_72763e,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,154.0,592.0,875.0,2402.4,9235.199999999999,13650.0,"[[154.0, 592.0, 875.0]]","[[2402.4, 9235.199999999999, 13650.0]]"
tomo_72b187,300,960,928,13.1,0,1,3930.0,12576.0,12156.8,267264000,600833793024.0,102.125,844.5,121.625,1337.8374999999999,11062.949999999999,1593.2875,"[[102.125, 844.5, 121.625]]","[[1337.8374999999999, 11062.949999999999, 1593.2875]]"
tomo_73173f,300,928,928,13.2,1,1,3960.0,12249.599999999999,12249.599999999999,258355200,594208692633.5999,142.0,655.0,567.0,1874.3999999999999,8646.0,7484.4,"[[142.0, 655.0, 567.0]]","[[1874.3999999999999, 8646.0, 7484.4]]"
tomo_736dfa,800,927,959,13.1,0,0,10480.0,12143.699999999999,12562.9,711194400,1598829729890.3997,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_738500,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,200.0,389.0,437.0,3120.0,6068.4,6817.2,"[[200.0, 389.0, 437.0]]","[[3120.0, 6068.4, 6817.2]]"
tomo_746d88,800,928,928,19.3,0,0,15440.0,17910.4,17910.4,688947200,4952880690790.4,-1.0,-1.0,-1.0,-19.3,-19.3,-19.3,[],[]
tomo_754447,500,924,956,19.7,2,2,9850.0,18202.8,18833.2,441672000,3376747183656.0,201.0,207.0,459.0,3959.7,4077.8999999999996,9042.3,"[[201.0, 207.0, 459.0], [218.0, 228.0, 445.0]]","[[3959.7, 4077.8999999999996, 9042.3], [4294.599999999999, 4491.599999999999, 8766.5]]"
tomo_7550f4,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,134.0,500.0,710.0,2251.2000000000003,8400.0,11928.0,"[[134.0, 500.0, 710.0]]","[[2251.2000000000003, 8400.0, 11928.0]]"
tomo_769126,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,95.0,114.0,566.0,1244.5,1493.3999999999999,7414.599999999999,"[[95.0, 114.0, 566.0]]","[[1244.5, 1493.3999999999999, 7414.599999999999]]"
tomo_76a42b,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,181.0,497.0,635.0,2371.1,6510.7,8318.5,"[[181.0, 497.0, 635.0]]","[[2371.1, 6510.7, 8318.5]]"
tomo_774aae,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_78b03d,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_79756f,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,206.0,795.0,230.0,3213.6,12402.0,3588.0,"[[206.0, 795.0, 230.0]]","[[3213.6, 12402.0, 3588.0]]"
tomo_79a385,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,196.0,704.0,676.0,3057.6,10982.4,10545.6,"[[196.0, 704.0, 676.0]]","[[3057.6, 10982.4, 10545.6]]"
tomo_79d622,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,218.0,308.0,505.0,2855.7999999999997,4034.7999999999997,6615.5,"[[218.0, 308.0, 505.0]]","[[2855.7999999999997, 4034.7999999999997, 6615.5]]"
tomo_7a49bd,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_7a9b64,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,125.0,402.0,469.0,1637.5,5266.2,6143.9,"[[125.0, 402.0, 469.0]]","[[1637.5, 5266.2, 6143.9]]"
tomo_7b1ee3,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,182.0,651.0,626.0,2384.2,8528.1,8200.6,"[[182.0, 651.0, 626.0]]","[[2384.2, 8528.1, 8200.6]]"
tomo_7ca7c0,300,928,928,15.6,3,3,4680.0,14476.8,14476.8,258355200,980823814963.2,89.0,712.0,107.0,1388.3999999999999,11107.199999999999,1669.2,"[[89.0, 712.0, 107.0], [125.0, 335.0, 59.0], [165.0, 580.0, 794.0]]","[[1388.3999999999999, 11107.199999999999, 1669.2], [1950.0, 5226.0, 920.4], [2574.0, 9048.0, 12386.4]]"
tomo_7cf523,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_7dc063,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_7dcfb8,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_7e3494,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_7eb641,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_7f0184,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,228.0,331.0,350.0,2986.7999999999997,4336.099999999999,4585.0,"[[228.0, 331.0, 350.0]]","[[2986.7999999999997, 4336.099999999999, 4585.0]]"
tomo_7fa3b1,300,960,928,19.2,0,0,5760.0,18432.0,17817.6,267264000,1891664658431.9998,-1.0,-1.0,-1.0,-19.2,-19.2,-19.2,[],[]
tomo_7fbc49,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,0.0,556.0,359.0,0.0,7283.599999999999,4702.9,"[[0.0, 556.0, 359.0]]","[[0.0, 7283.599999999999, 4702.9]]"
tomo_806a8f,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,110.0,749.0,427.0,1441.0,9811.9,5593.7,"[[110.0, 749.0, 427.0]]","[[1441.0, 9811.9, 5593.7]]"
tomo_80bf0f,500,960,928,16.8,0,0,8400.0,16128.0,15590.400000000001,445440000,2112112558080.0002,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_813916,800,928,960,13.1,0,0,10480.0,12156.8,12576.0,712704000,1602223448063.9998,-1.0,-1.0,-1.0,-13.1,-13.1,-13.1,[],[]
tomo_81445c,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,102.0,807.0,233.0,1336.2,10571.699999999999,3052.2999999999997,"[[102.0, 807.0, 233.0]]","[[1336.2, 10571.699999999999, 3052.2999999999997]]"
tomo_8174f5,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_821255,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_823bc7,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,160.0,356.0,805.0,2096.0,4663.599999999999,10545.5,"[[160.0, 356.0, 805.0]]","[[2096.0, 4663.599999999999, 10545.5]]"
tomo_82d780,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,107.0,366.0,574.0,1669.2,5709.599999999999,8954.4,"[[107.0, 366.0, 574.0]]","[[1669.2, 5709.599999999999, 8954.4]]"
tomo_8351d1,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_84997e,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,139.0,813.0,688.0,2168.4,12682.8,10732.8,"[[139.0, 813.0, 688.0]]","[[2168.4, 12682.8, 10732.8]]"
tomo_8554af,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,93.0,254.0,549.0,1450.8,3962.4,8564.4,"[[93.0, 254.0, 549.0]]","[[1450.8, 3962.4, 8564.4]]"
tomo_85708b,800,928,960,16.1,0,0,12880.000000000002,14940.800000000001,15456.000000000002,712704000,2974314061824.001,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
tomo_85edfd,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_85fa87,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,152.0,369.0,41.0,2371.2,5756.4,639.6,"[[152.0, 369.0, 41.0]]","[[2371.2, 5756.4, 639.6]]"
tomo_8634ee,800,928,960,13.1,0,1,10480.0,12156.8,12576.0,712704000,1602223448063.9998,405.0,180.25,170.5,5305.5,2361.275,2233.5499999999997,"[[405.0, 180.25, 170.5]]","[[5305.5, 2361.275, 2233.5499999999997]]"
tomo_868255,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,243.0,373.0,784.0,3790.7999999999997,5818.8,12230.4,"[[243.0, 373.0, 784.0]]","[[3790.7999999999997, 5818.8, 12230.4]]"
tomo_881d84,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,189.0,527.0,393.0,3175.2000000000003,8853.6,6602.400000000001,"[[189.0, 527.0, 393.0]]","[[3175.2000000000003, 8853.6, 6602.400000000001]]"
tomo_88af60,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_891730,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,244.0,193.0,387.0,3196.4,2528.2999999999997,5069.7,"[[244.0, 193.0, 387.0]]","[[3196.4, 2528.2999999999997, 5069.7]]"
tomo_891afe,300,960,928,16.8,0,0,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,-1.0,-1.0,-1.0,-16.8,-16.8,-16.8,[],[]
tomo_89d156,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,138.0,410.0,351.0,1807.8,5371.0,4598.099999999999,"[[138.0, 410.0, 351.0]]","[[1807.8, 5371.0, 4598.099999999999]]"
tomo_8acc4b,500,1024,1440,13.3,0,0,6650.0,13619.2,19152.0,737280000,1734552207360.0,-1.0,-1.0,-1.0,-13.3,-13.3,-13.3,[],[]
tomo_8b6795,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,141.0,220.0,159.0,1847.1,2882.0,2082.9,"[[141.0, 220.0, 159.0]]","[[1847.1, 2882.0, 2082.9]]"
tomo_8c13d9,300,928,928,13.1,1,1,3930.0,12156.8,12156.8,258355200,580805999923.2,119.0,442.0,285.0,1558.8999999999999,5790.2,3733.5,"[[119.0, 442.0, 285.0]]","[[1558.8999999999999, 5790.2, 3733.5]]"
tomo_8d231b,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_8d2d48,300,924,956,19.7,4,4,5910.0,18202.8,18833.2,265003200,2026048310193.6,117.0,683.0,609.0,2304.9,13455.1,11997.3,"[[117.0, 683.0, 609.0], [154.0, 374.0, 806.0], [115.0, 721.0, 604.0], [136.0, 358.0, 856.0]]","[[2304.9, 13455.1, 11997.3], [3033.7999999999997, 7367.8, 15878.199999999999], [2265.5, 14203.699999999999, 11898.8], [2679.2, 7052.599999999999, 16863.2]]"
tomo_8d5995,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_8e30f5,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_8e4919,300,960,928,15.6,0,0,4680.0,14976.0,14476.8,267264000,1014645325824.0,-1.0,-1.0,-1.0,-15.6,-15.6,-15.6,[],[]
tomo_8e4f7d,300,960,928,13.1,1,1,3930.0,12576.0,12156.8,267264000,600833793024.0,131.0,593.0,480.0,1716.1,7768.3,6288.0,"[[131.0, 593.0, 480.0]]","[[1716.1, 7768.3, 6288.0]]"
tomo_8e58f1,300,960,928,15.6,1,1,4680.0,14976.0,14476.8,267264000,1014645325824.0,111.0,422.0,280.0,1731.6,6583.2,4368.0,"[[111.0, 422.0, 280.0]]","[[1731.6, 6583.2, 4368.0]]"
tomo_8e8368,300,959,928,15.6,1,1,4680.0,14960.4,14476.8,266985600,1013588403609.6,169.0,295.0,600.0,2636.4,4602.0,9360.0,"[[169.0, 295.0, 600.0]]","[[2636.4, 4602.0, 9360.0]]"
tomo_8e90f9,300,960,928,16.8,1,1,5040.0,16128.0,15590.400000000001,267264000,1267267534848.0,157.0,396.0,707.0,2637.6,6652.8,11877.6,"[[157.0, 396.0, 707.0]]","[[2637.6, 6652.8, 11877.6]]"
tomo_8ee8fd,300,960,928,16.1,0,0,4830.0,15456.000000000002,14940.800000000001,267264000,1115367773184.0002,-1.0,-1.0,-1.0,-16.1,-16.1,-16.1,[],[]
