tomo_id,Z,Y,X,voxel_spacing,num_motors,motor_z,motor_y,motor_x,motor_zyx
mba2011-02-16-177,192,192,192,16.0,1,89.5,85.5,97.5,"[[89.5, 85.5, 97.5]]"
mba2011-02-16-178,192,192,192,16.0,1,89.5,93.5,93.5,"[[89.5, 93.5, 93.5]]"
mba2011-02-16-179,192,192,192,16.0,1,93.1,93.6101282994625,96.72286321378462,"[[93.1, 93.6101282994625, 96.72286321378462]]"
mba2011-02-16-18,254,327,327,16.0,1,97.5,101.5,33.5,"[[97.5, 101.5, 33.5]]"
mba2011-02-16-19,192,192,192,16.0,1,105.5,93.5,97.5,"[[105.5, 93.5, 97.5]]"
mba2011-02-16-20,192,192,192,16.0,1,101.5,85.5,97.5,"[[101.5, 85.5, 97.5]]"
mba2011-02-16-21,192,192,192,16.0,1,85.5,93.5,93.5,"[[85.5, 93.5, 93.5]]"
mba2011-02-16-22,256,320,320,16.0,2,105.5,197.5,213.5,"[[105.5, 197.5, 213.5], [101.5, 57.5, 117.5]]"
mba2011-02-16-23,181,192,192,16.0,1,77.5,89.5,93.5,"[[77.5, 89.5, 93.5]]"
mba2011-02-16-25,192,192,192,16.0,1,89.5,93.5,97.5,"[[89.5, 93.5, 97.5]]"
mba2011-02-16-26,192,192,192,16.0,1,89.5,97.5,97.5,"[[89.5, 97.5, 97.5]]"
mba2011-02-16-27,192,192,192,16.0,1,93.5,101.5,101.5,"[[93.5, 101.5, 101.5]]"
mba2011-02-16-28,256,320,320,16.0,2,117.5,261.5,85.5,"[[117.5, 261.5, 85.5], [121.5, 73.5, 245.5]]"
mba2011-02-16-29,192,192,192,16.0,1,93.5,85.5,89.5,"[[93.5, 85.5, 89.5]]"
mba2011-02-16-3,179,192,192,16.0,1,85.5,93.5,93.5,"[[85.5, 93.5, 93.5]]"
mba2011-02-16-30,192,192,192,16.0,1,101.5,85.5,89.5,"[[101.5, 85.5, 89.5]]"
mba2011-02-16-31,192,192,192,16.0,1,97.5,97.5,101.5,"[[97.5, 97.5, 101.5]]"
mba2011-02-16-32,192,192,192,16.0,1,93.5,93.5,89.5,"[[93.5, 93.5, 89.5]]"
mba2011-02-16-33,181,192,192,16.0,1,79.14638447971781,100.28026909203109,92.05376465898658,"[[79.14638447971781, 100.28026909203109, 92.05376465898658]]"
mba2011-02-16-34,245,288,288,16.0,1,101.5,117.5,201.5,"[[101.5, 117.5, 201.5]]"
mba2011-02-16-35,164,192,192,16.0,1,69.5,89.5,97.5,"[[69.5, 89.5, 97.5]]"
mba2011-02-16-37,186,192,192,16.0,1,97.5,93.5,89.5,"[[97.5, 93.5, 89.5]]"
mba2011-02-16-38,186,192,192,16.0,1,89.5,97.5,93.5,"[[89.5, 97.5, 93.5]]"
mba2011-02-16-4,179,192,192,16.0,1,89.5,89.5,97.5,"[[89.5, 89.5, 97.5]]"
mba2011-02-16-40,256,480,480,16.0,2,117.5,325.5,97.5,"[[117.5, 325.5, 97.5], [109.5, 213.5, 417.5]]"
mba2011-02-16-41,192,192,192,16.0,1,97.5,93.5,97.5,"[[97.5, 93.5, 97.5]]"
mba2011-02-16-42,256,512,512,16.0,2,89.5,89.5,77.5,"[[89.5, 89.5, 77.5], [61.5, 457.5, 177.5]]"
mba2011-02-16-43,192,192,192,16.0,1,93.5,89.5,97.5,"[[93.5, 89.5, 97.5]]"
mba2011-02-16-44,192,192,192,16.0,1,85.5,97.5,89.5,"[[85.5, 97.5, 89.5]]"
mba2011-02-16-45,245,320,320,16.0,1,91.97392438070405,121.88781973749968,149.6800772806302,"[[91.97392438070405, 121.88781973749968, 149.6800772806302]]"
mba2011-02-16-46,192,192,192,16.0,1,89.5,97.5,93.5,"[[89.5, 97.5, 93.5]]"
mba2011-02-16-47,256,320,320,16.0,1,117.5,165.5,229.5,"[[117.5, 165.5, 229.5]]"
mba2011-02-16-48,192,192,192,16.0,1,97.5,93.5,97.5,"[[97.5, 93.5, 97.5]]"
mba2011-02-16-50,152,192,192,16.0,1,62.88655462184874,96.72286066932784,94.94415900243298,"[[62.88655462184874, 96.72286066932784, 94.94415900243298]]"
mba2011-02-16-51,192,192,192,16.0,1,93.5,97.5,97.5,"[[93.5, 97.5, 97.5]]"
mba2011-02-16-52,192,192,192,16.0,1,93.5,89.5,93.5,"[[93.5, 89.5, 93.5]]"
mba2011-02-16-53,174,192,192,16.0,1,81.5,101.5,97.5,"[[81.5, 101.5, 97.5]]"
mba2011-02-16-54,181,192,192,16.0,1,89.5,93.5,93.5,"[[89.5, 93.5, 93.5]]"
mba2011-02-16-55,240,320,320,16.0,1,85.5,157.5,161.5,"[[85.5, 157.5, 161.5]]"
mba2011-02-16-56,192,192,192,16.0,1,101.5,89.5,97.5,"[[101.5, 89.5, 97.5]]"
mba2011-02-16-57,192,192,192,16.0,1,93.5,89.5,93.5,"[[93.5, 89.5, 93.5]]"
mba2011-02-16-58,256,320,320,16.0,1,133.5,157.5,153.5,"[[133.5, 157.5, 153.5]]"
mba2011-02-16-6,256,384,384,16.0,1,97.5,297.5,89.5,"[[97.5, 297.5, 89.5]]"
mba2011-02-16-60,171,192,192,16.0,1,73.5,93.5,93.5,"[[73.5, 93.5, 93.5]]"
mba2011-02-16-61,191,192,192,16.0,1,93.5,93.5,97.5,"[[93.5, 93.5, 97.5]]"
mba2011-02-16-62,171,192,192,16.0,1,81.5,101.5,89.5,"[[81.5, 101.5, 89.5]]"
mba2011-02-16-63,192,192,192,16.0,1,105.5,101.5,101.5,"[[105.5, 101.5, 101.5]]"
mba2011-02-16-64,256,288,288,16.0,1,109.5,145.5,145.5,"[[109.5, 145.5, 145.5]]"
mba2011-02-16-65,192,192,192,16.0,1,101.5,101.5,101.5,"[[101.5, 101.5, 101.5]]"
mba2011-02-16-66,168,192,192,16.0,1,97.5,101.5,97.5,"[[97.5, 101.5, 97.5]]"
mba2011-02-16-67,192,192,192,16.0,1,93.5,101.5,101.5,"[[93.5, 101.5, 101.5]]"
mba2011-02-16-68,256,320,320,16.0,1,117.5,157.5,221.5,"[[117.5, 157.5, 221.5]]"
mba2011-02-16-69,192,192,192,16.0,1,93.5,93.5,101.5,"[[93.5, 93.5, 101.5]]"
mba2011-02-16-7,192,192,192,16.0,1,97.5,105.5,93.5,"[[97.5, 105.5, 93.5]]"
mba2011-02-16-71,192,192,192,16.0,1,93.5,101.5,101.5,"[[93.5, 101.5, 101.5]]"
mba2011-02-16-72,171,192,192,16.0,1,77.5,93.5,93.5,"[[77.5, 93.5, 93.5]]"
mba2011-02-16-74,192,192,192,16.0,1,93.5,105.5,93.5,"[[93.5, 105.5, 93.5]]"
mba2011-02-16-75,248,320,320,16.0,1,89.5,37.5,61.5,"[[89.5, 37.5, 61.5]]"
mba2011-02-16-77,171,192,192,16.0,1,70.67039106145252,96.9451986957468,85.8282999192559,"[[70.67039106145252, 96.9451986957468, 85.8282999192559]]"
mba2011-02-16-79,256,384,384,16.0,2,85.5,221.5,57.5,"[[85.5, 221.5, 57.5], [89.5, 73.5, 265.5]]"
mba2011-02-16-8,192,192,192,16.0,1,101.5,101.5,101.5,"[[101.5, 101.5, 101.5]]"
mba2011-02-16-80,192,192,192,16.0,1,97.5,89.5,89.5,"[[97.5, 89.5, 89.5]]"
mba2011-02-16-81,244,256,256,16.0,1,91.51830065359478,129.723382296221,32.487555468274394,"[[91.51830065359478, 129.723382296221, 32.487555468274394]]"
mba2011-02-16-82,186,192,192,16.0,1,85.5,101.5,101.5,"[[85.5, 101.5, 101.5]]"
mba2011-02-16-83,192,192,192,16.0,1,89.5,93.5,89.5,"[[89.5, 93.5, 89.5]]"
mba2011-02-16-85,192,192,192,16.0,1,93.5,93.5,97.5,"[[93.5, 93.5, 97.5]]"
mba2011-02-16-86,192,192,192,16.0,1,93.5,97.5,105.5,"[[93.5, 97.5, 105.5]]"
mba2011-02-16-88,157,160,160,16.0,1,81.5,77.5,81.5,"[[81.5, 77.5, 81.5]]"
mba2011-02-16-89,192,192,192,16.0,1,89.5,93.5,93.5,"[[89.5, 93.5, 93.5]]"
mba2011-02-16-9,184,192,192,16.0,1,93.5,97.5,101.5,"[[93.5, 97.5, 101.5]]"
mba2011-02-16-90,192,192,192,16.0,1,93.5,93.5,93.5,"[[93.5, 93.5, 93.5]]"
mba2011-02-16-91,191,192,192,16.0,1,97.5,97.5,101.5,"[[97.5, 97.5, 101.5]]"
mba2011-02-16-92,256,384,384,16.0,1,105.5,305.5,289.5,"[[105.5, 305.5, 289.5]]"
mba2011-02-16-93,192,192,192,16.0,1,85.5,97.5,89.5,"[[85.5, 97.5, 89.5]]"
mba2011-02-16-94,192,192,192,16.0,1,89.5,93.5,101.5,"[[89.5, 93.5, 101.5]]"
mba2011-02-16-95,192,192,192,16.0,1,101.5,101.5,105.5,"[[101.5, 101.5, 105.5]]"
mba2011-02-16-96,169,192,192,16.0,1,73.5,97.5,97.5,"[[73.5, 97.5, 97.5]]"
mba2011-02-16-97,218,320,320,16.0,2,37.5,129.5,97.5,"[[37.5, 129.5, 97.5], [69.5, 185.5, 217.5]]"
mba2011-02-16-98,256,384,384,16.0,2,109.5,273.5,261.5,"[[109.5, 273.5, 261.5], [97.5, 93.5, 129.5]]"
mba2011-02-16-99,192,192,192,16.0,1,97.5,93.5,97.5,"[[97.5, 93.5, 97.5]]"
mba2011-03-02-1,290,990,990,16.0,1,85.5,441.5,481.5,"[[85.5, 441.5, 481.5]]"
mba2011-03-02-10,276,990,990,16.0,2,117.5,809.5,505.5,"[[117.5, 809.5, 505.5], [197.5, 561.5, 349.5]]"
mba2011-03-02-12,440,990,990,16.0,4,201.5,677.5,517.5,"[[201.5, 677.5, 517.5], [253.5, 685.5, 697.5], [201.5, 329.5, 601.5], [269.5, 729.5, 605.5]]"
mba2011-03-02-2,275,990,990,16.0,2,169.5,509.5,301.5,"[[169.5, 509.5, 301.5], [229.5, 721.5, 633.5]]"
mba2011-03-02-3,365,990,990,16.0,1,229.5,641.5,733.5,"[[229.5, 641.5, 733.5]]"
mba2011-03-02-4,290,990,990,16.0,4,61.5,349.5,525.5,"[[61.5, 349.5, 525.5], [172.775, 547.3119920554313, 797.5523231191227], [105.5, 829.5, 293.5], [77.5, 549.5, 921.5]]"
mba2011-03-02-5,275,990,990,16.0,1,117.5,485.5,501.5,"[[117.5, 485.5, 501.5]]"
mba2011-03-02-7,325,990,990,16.0,4,181.5,741.5,533.5,"[[181.5, 741.5, 533.5], [237.5, 613.5, 405.5], [129.5, 365.5, 573.5], [93.5, 589.5, 717.5]]"
mba2011-03-02-8,319,990,990,16.0,1,177.5,773.5,657.5,"[[177.5, 773.5, 657.5]]"
mba2011-03-24-1,158,410,470,16.0,2,93.5,301.5,81.5,"[[93.5, 301.5, 81.5], [81.5, 165.5, 57.5]]"
mba2011-03-24-10,197,808,808,16.0,1,69.5,301.5,185.5,"[[69.5, 301.5, 185.5]]"
mba2011-03-24-11,197,808,808,16.0,1,137.5,237.5,253.5,"[[137.5, 237.5, 253.5]]"
mba2011-03-24-12,197,808,808,16.0,1,101.5,313.5,189.5,"[[101.5, 313.5, 189.5]]"
mba2011-03-24-13,197,808,808,16.0,1,77.5,281.5,149.5,"[[77.5, 281.5, 149.5]]"
mba2011-03-24-14,197,808,808,16.0,1,93.5,221.5,73.5,"[[93.5, 221.5, 73.5]]"
mba2011-03-24-17,197,808,808,16.0,2,53.5,433.5,345.5,"[[53.5, 433.5, 345.5], [137.5, 601.5, 169.5]]"
mba2011-03-24-18,197,808,808,16.0,3,93.5,577.5,101.5,"[[93.5, 577.5, 101.5], [109.5, 405.5, 417.5], [81.5, 229.5, 121.5]]"
mba2011-03-24-19,197,808,808,16.0,1,105.5,249.5,181.5,"[[105.5, 249.5, 181.5]]"
mba2011-03-24-2,176,424,433,16.0,2,61.5,289.5,69.5,"[[61.5, 289.5, 69.5], [117.5, 241.5, 317.5]]"
mba2011-03-24-20,197,808,808,16.0,4,61.5,661.5,265.5,"[[61.5, 661.5, 265.5], [53.5, 637.5, 293.5], [77.5, 401.5, 345.5], [115.533, 571.4532251620333, 309.4649280729554]]"
mba2011-03-24-21,197,808,808,16.0,1,101.5,345.5,69.5,"[[101.5, 345.5, 69.5]]"
mba2011-03-24-3,178,364,477,16.0,1,105.5,305.5,177.5,"[[105.5, 305.5, 177.5]]"
mba2011-03-24-5,129,322,351,16.0,1,53.5,221.5,261.5,"[[53.5, 221.5, 261.5]]"
mba2011-03-24-6,197,808,808,16.0,1,89.5,229.5,193.5,"[[89.5, 229.5, 193.5]]"
mba2011-03-24-7,197,808,808,16.0,1,105.5,461.5,141.5,"[[105.5, 461.5, 141.5]]"
mba2011-03-24-8,197,808,808,16.0,1,121.5,561.5,197.5,"[[121.5, 561.5, 197.5]]"
mba2011-03-24-9,197,808,808,16.0,1,174.239,523.7339226725578,177.53508736937926,"[[174.239, 523.7339226725578, 177.53508736937926]]"
mba2011-03-25-1,197,808,808,16.0,2,121.5,501.5,297.5,"[[121.5, 501.5, 297.5], [61.5, 409.5, 41.5]]"
mba2011-03-25-2,197,808,808,16.0,1,105.5,313.5,281.5,"[[105.5, 313.5, 281.5]]"
mba2011-03-25-3,197,808,808,16.0,1,125.5,313.5,197.5,"[[125.5, 313.5, 197.5]]"
mba2011-03-25-4,197,808,808,16.0,4,141.5,353.5,481.5,"[[141.5, 353.5, 481.5], [153.5, 493.5, 245.5], [73.5, 545.5, 505.5], [30.429, 374.67175743376424, 477.28415710631344]]"
mba2011-03-25-5,197,808,808,16.0,1,121.5,201.5,433.5,"[[121.5, 201.5, 433.5]]"
mba2011-03-25-6,197,808,808,16.0,3,93.5,545.5,217.5,"[[93.5, 545.5, 217.5], [157.5, 309.5, 561.5], [189.999, 513.2750129797394, 449.52973645147614]]"
mba2011-03-25-7,197,808,808,16.0,1,53.5,589.5,397.5,"[[53.5, 589.5, 397.5]]"
mba2011-03-25-8,197,808,808,16.0,5,93.5,493.5,281.5,"[[93.5, 493.5, 281.5], [93.5, 493.5, 465.5], [105.5, 413.5, 209.5], [117.5, 397.5, 573.5], [157.297, 455.13351553254785, 473.8167013624387]]"
mba2011-03-25-9,197,808,808,16.0,2,89.5,513.5,517.5,"[[89.5, 513.5, 517.5], [85.5, 461.5, 345.5]]"
mba2011-04-12-1,105,308,307,16.0,1,53.5,169.5,141.5,"[[53.5, 169.5, 141.5]]"
mba2011-04-12-10,103,198,209,16.0,1,45.5,97.5,89.5,"[[45.5, 97.5, 89.5]]"
mba2011-04-12-11,151,278,448,16.0,2,65.5,97.5,301.5,"[[65.5, 97.5, 301.5], [93.5, 137.5, 137.5]]"
mba2011-04-12-12,120,361,317,16.0,1,65.5,177.5,177.5,"[[65.5, 177.5, 177.5]]"
mba2011-04-12-13,124,251,357,16.0,1,61.5,129.5,161.5,"[[61.5, 129.5, 161.5]]"
mba2011-04-12-14,134,267,285,16.0,1,69.5,137.5,161.5,"[[69.5, 137.5, 161.5]]"
mba2011-04-12-15,77,244,259,16.0,1,49.5,125.5,133.5,"[[49.5, 125.5, 133.5]]"
mba2011-04-12-16,137,244,261,16.0,1,45.5,121.5,137.5,"[[45.5, 121.5, 137.5]]"
mba2011-04-12-17,124,261,276,16.0,1,60.53875968992248,159.77071640605118,134.4637021751567,"[[60.53875968992248, 159.77071640605118, 134.4637021751567]]"
mba2011-04-12-18,171,399,496,16.0,1,81.5,233.5,181.5,"[[81.5, 233.5, 181.5]]"
mba2011-04-12-19,206,403,353,16.0,1,133.5,197.5,193.5,"[[133.5, 197.5, 193.5]]"
mba2011-04-12-2,132,325,293,16.0,1,53.5,153.5,125.5,"[[53.5, 153.5, 125.5]]"
mba2011-04-12-20,151,368,422,16.0,1,89.5,237.5,209.5,"[[89.5, 237.5, 209.5]]"
mba2011-04-12-21,163,418,442,16.0,1,93.5,185.5,245.5,"[[93.5, 185.5, 245.5]]"
mba2011-04-12-22,159,333,306,16.0,1,101.5,181.5,121.5,"[[101.5, 181.5, 121.5]]"
mba2011-04-12-23,198,364,438,16.0,1,109.5,245.5,193.5,"[[109.5, 245.5, 193.5]]"
mba2011-04-12-24,186,318,457,16.0,1,93.5,165.5,293.5,"[[93.5, 165.5, 293.5]]"
mba2011-04-12-25,167,380,504,16.0,1,81.5,245.5,257.5,"[[81.5, 245.5, 257.5]]"
mba2011-04-12-26,186,364,418,16.0,1,73.5,237.5,193.5,"[[73.5, 237.5, 193.5]]"
mba2011-04-12-27,178,318,364,16.0,1,85.5,169.5,133.5,"[[85.5, 169.5, 133.5]]"
mba2011-04-12-28,198,364,364,16.0,1,93.5,197.5,153.5,"[[93.5, 197.5, 153.5]]"
mba2011-04-12-29,148,353,333,16.0,1,93.5,157.5,181.5,"[[93.5, 157.5, 181.5]]"
mba2011-04-12-3,133,264,264,16.0,1,61.5,125.5,117.5,"[[61.5, 125.5, 117.5]]"
mba2011-04-12-30,213,519,538,16.0,2,121.5,417.5,225.5,"[[121.5, 417.5, 225.5], [105.5, 173.5, 349.5]]"
mba2011-04-12-31,182,298,387,16.0,1,81.5,213.5,185.5,"[[81.5, 213.5, 185.5]]"
mba2011-04-12-32,213,368,732,16.0,2,77.5,253.5,509.5,"[[77.5, 253.5, 509.5], [121.5, 117.5, 185.5]]"
mba2011-04-12-33,182,438,643,16.0,1,93.5,269.5,249.5,"[[93.5, 269.5, 249.5]]"
mba2011-04-12-34,167,434,399,16.0,1,89.5,257.5,169.5,"[[89.5, 257.5, 169.5]]"
mba2011-04-12-35,151,326,415,16.0,1,77.5,157.5,181.5,"[[77.5, 157.5, 181.5]]"
mba2011-04-12-4,139,290,266,16.0,1,61.5,153.5,133.5,"[[61.5, 153.5, 133.5]]"
mba2011-04-12-5,117,244,228,16.0,1,57.5,121.5,89.5,"[[57.5, 121.5, 89.5]]"
mba2011-04-12-6,149,228,255,16.0,1,57.5,97.5,117.5,"[[57.5, 97.5, 117.5]]"
mba2011-04-12-7,163,411,470,16.0,2,77.5,113.5,305.5,"[[77.5, 113.5, 305.5], [73.28402366863905, 296.1429609516514, 144.96842395627286]]"
mba2011-04-12-8,102,231,209,16.0,1,57.5,93.5,77.5,"[[57.5, 93.5, 77.5]]"
mba2011-04-12-9,142,314,366,16.0,1,69.5,149.5,201.5,"[[69.5, 149.5, 201.5]]"
mba2011-04-21-1,173,655,655,16.0,2,113.5,197.5,269.5,"[[113.5, 197.5, 269.5], [135.1549815498155, 197.08929739557166, 265.5078411459079]]"
mba2011-04-22-1,192,192,192,16.0,1,89.5,93.5,97.5,"[[89.5, 93.5, 97.5]]"
mba2011-04-22-10,192,192,192,16.0,1,93.5,89.5,101.5,"[[93.5, 89.5, 101.5]]"
mba2011-04-22-11,192,192,192,16.0,1,97.5,93.5,101.5,"[[97.5, 93.5, 101.5]]"
mba2011-04-22-12,192,192,192,16.0,1,101.5,101.5,97.5,"[[101.5, 101.5, 97.5]]"
mba2011-04-22-13,192,192,192,16.0,1,101.5,97.5,93.5,"[[101.5, 97.5, 93.5]]"
mba2011-04-22-14,192,192,192,16.0,1,93.5,101.5,97.5,"[[93.5, 101.5, 97.5]]"
mba2011-04-22-15,192,192,192,16.0,1,89.5,93.5,93.5,"[[89.5, 93.5, 93.5]]"
mba2011-04-22-16,256,655,655,16.0,1,128.46,75.55827852511484,279.5939568142122,"[[128.46, 75.55827852511484, 279.5939568142122]]"
mba2011-04-22-17,192,192,192,16.0,1,93.5,97.5,97.5,"[[93.5, 97.5, 97.5]]"
mba2011-04-22-18,192,192,192,16.0,1,93.5,93.5,89.5,"[[93.5, 93.5, 89.5]]"
mba2011-04-22-19,154,192,192,16.0,1,61.5,101.5,89.5,"[[61.5, 101.5, 89.5]]"
mba2011-04-22-2,192,192,192,16.0,1,101.5,93.5,89.5,"[[101.5, 93.5, 89.5]]"
mba2011-04-22-20,192,192,192,16.0,1,89.5,101.5,93.5,"[[89.5, 101.5, 93.5]]"
mba2011-04-22-21,192,192,192,16.0,1,89.5,101.5,93.5,"[[89.5, 101.5, 93.5]]"
mba2011-04-22-22,192,192,192,16.0,1,97.5,89.5,89.5,"[[97.5, 89.5, 89.5]]"
mba2011-04-22-23,179,192,192,16.0,1,85.5,101.5,93.5,"[[85.5, 101.5, 93.5]]"
mba2011-04-22-24,192,192,192,16.0,1,97.5,101.5,93.5,"[[97.5, 101.5, 93.5]]"
mba2011-04-22-3,256,655,655,16.0,1,137.5,281.5,153.5,"[[137.5, 281.5, 153.5]]"
mba2011-04-22-4,192,192,192,16.0,1,93.5,93.5,97.5,"[[93.5, 93.5, 97.5]]"
mba2011-04-22-5,183,192,192,16.0,1,85.5,101.5,89.5,"[[85.5, 101.5, 89.5]]"
mba2011-04-22-6,192,192,192,16.0,1,101.5,93.5,93.5,"[[101.5, 93.5, 93.5]]"
mba2011-04-22-7,192,192,192,16.0,1,101.5,101.5,89.5,"[[101.5, 101.5, 89.5]]"
mba2011-04-22-8,192,192,192,16.0,1,93.5,105.5,97.5,"[[93.5, 105.5, 97.5]]"
mba2011-04-22-9,192,192,192,16.0,1,97.5,93.5,105.5,"[[97.5, 93.5, 105.5]]"
mba2011-07-15-1,141,305,277,16.0,1,81.5,169.5,121.5,"[[81.5, 169.5, 121.5]]"
mba2011-07-15-10,149,295,328,16.0,1,77.5,173.5,133.5,"[[77.5, 173.5, 133.5]]"
mba2011-07-15-11,151,282,364,16.0,1,81.5,137.5,129.5,"[[81.5, 137.5, 129.5]]"
mba2011-07-15-12,182,348,274,16.0,1,97.5,169.5,149.5,"[[97.5, 169.5, 149.5]]"
mba2011-07-15-13,128,264,307,16.0,1,73.5,141.5,149.5,"[[73.5, 141.5, 149.5]]"
mba2011-07-15-2,120,333,297,16.0,1,49.5,165.5,137.5,"[[49.5, 165.5, 137.5]]"
mba2011-07-15-3,172,325,300,16.0,2,65.5,121.5,145.5,"[[65.5, 121.5, 145.5], [42.65985130111524, 132.73381970974842, 53.01808902977787]]"
mba2011-07-15-4,110,272,297,16.0,1,57.5,161.5,157.5,"[[57.5, 161.5, 157.5]]"
mba2011-07-15-5,138,295,348,16.0,1,69.5,153.5,145.5,"[[69.5, 153.5, 145.5]]"
mba2011-07-15-6,149,382,361,16.0,1,77.5,181.5,173.5,"[[77.5, 181.5, 173.5]]"
mba2011-07-15-7,149,338,351,16.0,1,105.5,133.5,149.5,"[[105.5, 133.5, 149.5]]"
mba2011-07-15-8,123,297,243,16.0,1,77.5,133.5,149.5,"[[77.5, 133.5, 149.5]]"
mba2011-07-15-9,172,307,297,16.0,1,113.5,77.5,129.5,"[[113.5, 77.5, 129.5]]"
mba2011-07-16-1,89,171,153,16.0,1,46.85053380782918,74.19234740176076,64.27618697178052,"[[46.85053380782918, 74.19234740176076, 64.27618697178052]]"
mba2011-07-16-2,95,147,134,16.0,1,39.64309764309764,57.131661934211955,63.577015027311475,"[[39.64309764309764, 57.131661934211955, 63.577015027311475]]"
mba2011-07-16-3,82,153,152,16.0,1,40.81906614785992,67.18574759086317,60.452175627605705,"[[40.81906614785992, 67.18574759086317, 60.452175627605705]]"
mba2011-07-18-10,107,297,300,16.0,2,65.5,65.5,193.5,"[[65.5, 65.5, 193.5], [29.5, 185.5, 149.5]]"
mba2011-07-18-11,173,310,448,16.0,2,93.5,121.5,57.5,"[[93.5, 121.5, 57.5], [129.5, 61.5, 197.5]]"
mba2011-07-18-15,128,266,232,16.0,1,45.5,145.5,49.5,"[[45.5, 145.5, 49.5]]"
mba2011-07-18-2,128,304,289,16.0,1,69.5,205.5,61.5,"[[69.5, 205.5, 61.5]]"
mba2011-07-18-20,207,390,426,16.0,1,73.5,333.5,193.5,"[[73.5, 333.5, 193.5]]"
mba2011-07-18-21,199,370,495,16.0,1,141.5,249.5,405.5,"[[141.5, 249.5, 405.5]]"
mba2011-07-18-3,176,459,523,16.0,3,85.5,73.5,421.5,"[[85.5, 73.5, 421.5], [101.5, 377.5, 213.5], [135.02, 220.7613375550478, 384.2476533781128]]"
mba2011-07-18-4,214,516,622,16.0,1,77.5,277.5,453.5,"[[77.5, 277.5, 453.5]]"
mba2011-07-18-5,192,351,408,16.0,1,93.5,253.5,81.5,"[[93.5, 253.5, 81.5]]"
mba2011-07-30-1,193,441,390,16.0,2,150.97089397089397,277.5937489220316,85.41979799889995,"[[150.97089397089397, 277.5937489220316, 85.41979799889995], [61.5, 225.5, 241.5]]"
mba2011-07-30-2,164,324,451,16.0,1,61.5,189.5,357.5,"[[61.5, 189.5, 357.5]]"
mba2011-07-31-1,234,795,795,16.0,2,78.475,230.79015012659127,244.15824525717568,"[[78.475, 230.79015012659127, 244.15824525717568], [125.5, 269.5, 137.5]]"
mba2011-07-31-11,234,795,795,16.0,1,109.5,257.5,333.5,"[[109.5, 257.5, 333.5]]"
mba2011-07-31-12,234,795,795,16.0,1,121.5,349.5,197.5,"[[121.5, 349.5, 197.5]]"
mba2011-07-31-13,234,795,795,16.0,1,109.5,453.5,313.5,"[[109.5, 453.5, 313.5]]"
mba2011-07-31-2,234,795,795,16.0,1,58.195,143.451995240498,396.5544134767875,"[[58.195, 143.451995240498, 396.5544134767875]]"
mba2011-07-31-5,234,795,795,16.0,1,121.5,105.5,529.5,"[[121.5, 105.5, 529.5]]"
mba2011-07-31-6,234,795,795,16.0,2,121.5,341.5,309.5,"[[121.5, 341.5, 309.5], [95.245, 247.3995178312511, 284.2242639925316]]"
mba2011-08-01-1,193,615,584,16.0,5,89.5,209.5,125.5,"[[89.5, 209.5, 125.5], [77.5, 309.5, 421.5], [67.91268191268192, 242.96125403822086, 530.50754287247], [134.51975051975052, 258.620102061537, 184.2596773589967], [98.006237006237, 149.5674104705859, 127.96784646263447]]"
mba2011-08-01-10,212,172,447,16.0,1,121.5,113.5,213.5,"[[121.5, 113.5, 213.5]]"
mba2011-08-01-12,158,620,588,16.0,1,133.5,453.5,77.5,"[[133.5, 453.5, 77.5]]"
mba2011-08-01-13,129,557,425,16.0,6,49.5,489.5,189.5,"[[49.5, 489.5, 189.5], [53.5, 297.5, 285.5], [85.5, 73.5, 169.5], [86.50467289719626, 453.14545816488044, 86.46051930323598], [72.4392523364486, 300.16636297131436, 140.29718838813696], [35.06542056074766, 426.92047041741205, 219.38468456595606]]"
mba2011-08-01-15,222,623,549,16.0,3,81.5,89.5,205.5,"[[81.5, 89.5, 205.5], [85.5, 305.5, 469.5], [109.5, 521.5, 285.5]]"
mba2011-08-01-16,171,480,430,16.0,1,133.5,417.5,241.5,"[[133.5, 417.5, 241.5]]"
mba2011-08-01-17,154,381,457,16.0,2,61.5,197.5,329.5,"[[61.5, 197.5, 329.5], [101.5, 113.5, 313.5]]"
mba2011-08-01-18,164,501,443,16.0,2,73.5,77.5,257.5,"[[73.5, 77.5, 257.5], [61.5, 213.5, 169.5]]"
mba2011-08-01-19,161,399,425,16.0,1,101.5,249.5,317.5,"[[101.5, 249.5, 317.5]]"
mba2011-08-01-2,169,460,501,16.0,2,97.5,73.5,165.5,"[[97.5, 73.5, 165.5], [121.5, 101.5, 125.5]]"
mba2011-08-01-20,196,481,562,16.0,2,49.5,325.5,121.5,"[[49.5, 325.5, 121.5], [137.5, 317.5, 389.5]]"
mba2011-08-01-21,216,414,433,16.0,1,173.5,185.5,325.5,"[[173.5, 185.5, 325.5]]"
mba2011-08-01-3,164,497,415,16.0,1,89.5,389.5,181.5,"[[89.5, 389.5, 181.5]]"
mba2011-08-01-4,208,473,726,16.0,4,133.5,301.5,657.5,"[[133.5, 301.5, 657.5], [141.5, 385.5, 529.5], [137.5, 377.5, 141.5], [117.5, 113.5, 589.5]]"
mba2011-08-01-5,211,457,581,16.0,1,137.5,73.5,205.5,"[[137.5, 73.5, 205.5]]"
mba2011-08-01-6,190,336,509,16.0,1,89.5,137.5,401.5,"[[89.5, 137.5, 401.5]]"
