tomo_id,Z,Y,X,voxel_spacing,num_motors,motor_z,motor_y,motor_x,motor_zyx
tomo_d2339b,300,960,928,13.1,1,105.0,626.0,532.0,"[[105.0, 626.0, 532.0]]"
tomo_d26fcb,300,960,928,13.1,1,118.0,305.0,573.0,"[[118.0, 305.0, 573.0]]"
tomo_d2b1bc,300,960,928,13.1,1,95.0,535.0,192.0,"[[95.0, 535.0, 192.0]]"
tomo_d31c96,800,928,960,13.1,2,375.75,326.75,453.75,"[[375.75, 326.75, 453.75], [395.25, 366.0, 708.0]]"
tomo_d396b5,300,960,928,15.6,1,164.0,518.0,115.0,"[[164.0, 518.0, 115.0]]"
tomo_d3bef7,300,960,928,13.1,1,128.0,657.0,645.0,"[[128.0, 657.0, 645.0]]"
tomo_d5465a,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_d56709,500,924,956,19.7,2,168.0,480.0,875.0,"[[168.0, 480.0, 875.0], [190.0, 452.0, 888.0]]"
tomo_d5aa20,800,928,960,16.1,1,361.25,369.25,51.1875,"[[361.25, 369.25, 51.1875]]"
tomo_d634b7,300,960,928,13.1,1,123.0,559.0,382.0,"[[123.0, 559.0, 382.0]]"
tomo_d662b0,500,924,956,19.7,6,222.0,894.0,385.0,"[[222.0, 894.0, 385.0], [204.0, 565.0, 711.0], [214.0, 423.0, 190.0], [206.0, 394.0, 173.0], [189.0, 534.0, 695.0], [183.0, 554.0, 708.0]]"
tomo_d6c63f,300,960,928,13.1,1,173.0,636.0,698.0,"[[173.0, 636.0, 698.0]]"
tomo_d6e3c7,300,928,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_d723cd,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_d7475d,300,960,928,15.6,1,143.0,221.0,440.0,"[[143.0, 221.0, 440.0]]"
tomo_d83ff4,300,959,928,15.6,1,115.0,685.0,701.0,"[[115.0, 685.0, 701.0]]"
tomo_d84544,300,960,928,13.1,1,55.0,586.0,602.0,"[[55.0, 586.0, 602.0]]"
tomo_d8c917,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_d916dc,300,960,928,16.8,1,163.0,524.0,365.0,"[[163.0, 524.0, 365.0]]"
tomo_d96d6e,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_d9a2af,300,960,928,13.1,1,102.0,830.0,385.0,"[[102.0, 830.0, 385.0]]"
tomo_da38ea,300,959,928,15.6,1,134.0,299.0,278.0,"[[134.0, 299.0, 278.0]]"
tomo_da79d8,500,924,956,19.7,4,223.0,206.0,491.0,"[[223.0, 206.0, 491.0], [218.0, 165.0, 493.0], [239.0, 186.0, 492.0], [205.0, 184.0, 492.0]]"
tomo_dae195,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_db2a10,300,928,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_db4517,300,960,928,13.1,1,178.0,774.0,687.0,"[[178.0, 774.0, 687.0]]"
tomo_db6051,500,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_db656f,300,959,928,15.6,1,130.0,278.0,563.0,"[[130.0, 278.0, 563.0]]"
tomo_dbc66d,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_dc9a96,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_dcb9b4,300,960,928,15.6,1,153.0,493.0,359.0,"[[153.0, 493.0, 359.0]]"
tomo_dd36c9,500,924,956,16.1,0,-1.0,-1.0,-1.0,[]
tomo_decb81,300,960,928,15.6,1,59.0,588.0,478.0,"[[59.0, 588.0, 478.0]]"
tomo_dee783,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_df866a,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_dfc627,300,960,928,13.1,2,97.0,353.0,766.0,"[[97.0, 353.0, 766.0], [221.75, 915.5, 471.0]]"
tomo_dfdc32,500,924,956,19.7,0,-1.0,-1.0,-1.0,[]
tomo_e0739f,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_e1a034,300,960,928,19.2,0,-1.0,-1.0,-1.0,[]
tomo_e1e5d3,300,960,928,13.1,1,21.0,564.0,452.0,"[[21.0, 564.0, 452.0]]"
tomo_e22370,500,924,956,19.7,7,253.0,741.0,255.0,"[[253.0, 741.0, 255.0], [254.0, 737.0, 296.0], [242.0, 742.0, 278.0], [134.375, 335.75, 816.5], [199.25, 20.609375, 290.25], [176.5, 17.375, 277.25], [189.5, 371.5, 664.0]]"
tomo_e26c6b,300,928,928,15.6,1,133.0,174.0,317.0,"[[133.0, 174.0, 317.0]]"
tomo_e2a336,800,928,928,19.3,1,354.25,672.5,719.0,"[[354.25, 672.5, 719.0]]"
tomo_e2ccab,300,928,928,15.6,1,119.0,353.0,80.0,"[[119.0, 353.0, 80.0]]"
tomo_e2da77,800,928,960,13.1,1,346.25,453.75,473.5,"[[346.25, 453.75, 473.5]]"
tomo_e32b81,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_e34af8,300,960,928,15.6,1,249.0,359.0,500.0,"[[249.0, 359.0, 500.0]]"
tomo_e3864f,800,928,928,19.3,0,-1.0,-1.0,-1.0,[]
tomo_e50f04,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_e51e5e,300,959,928,15.6,1,153.0,860.0,588.0,"[[153.0, 860.0, 588.0]]"
tomo_e55f81,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_e57baf,300,959,928,15.6,1,108.0,394.0,143.0,"[[108.0, 394.0, 143.0]]"
tomo_e5a091,500,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_e5ac94,300,960,928,13.1,1,161.0,481.0,342.0,"[[161.0, 481.0, 342.0]]"
tomo_e61cdf,300,959,928,15.6,1,149.0,278.0,377.0,"[[149.0, 278.0, 377.0]]"
tomo_e63ab4,300,960,928,13.1,1,157.0,415.0,265.0,"[[157.0, 415.0, 265.0]]"
tomo_e685b8,300,959,928,15.6,1,185.0,167.0,466.0,"[[185.0, 167.0, 466.0]]"
tomo_e6f7f7,300,960,928,13.1,2,180.0,548.0,267.0,"[[180.0, 548.0, 267.0], [187.625, 534.5, 319.5]]"
tomo_e71210,300,960,928,15.6,1,189.0,521.0,453.0,"[[189.0, 521.0, 453.0]]"
tomo_e72e60,300,960,928,13.1,1,151.0,649.5,747.0,"[[151.0, 649.5, 747.0]]"
tomo_e764a7,500,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_e77217,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_e7c195,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_e81143,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_e8db69,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_e96200,300,928,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_e9b7f2,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_e9fa5f,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_ea3f3a,300,960,928,16.8,1,197.0,405.0,500.0,"[[197.0, 405.0, 500.0]]"
tomo_eb26ee,500,1024,1440,13.3,0,-1.0,-1.0,-1.0,[]
tomo_eb4fd4,300,959,928,15.6,1,70.0,782.0,30.0,"[[70.0, 782.0, 30.0]]"
tomo_ec1314,300,959,928,15.6,1,153.0,586.0,858.0,"[[153.0, 586.0, 858.0]]"
tomo_ec607b,500,928,960,13.1,3,432.0,159.0,202.0,"[[432.0, 159.0, 202.0], [466.0, 458.0, 301.0], [446.5, 554.0, 392.75]]"
tomo_ecbc12,800,928,960,13.1,1,366.0,493.0,23.921875,"[[366.0, 493.0, 23.921875]]"
tomo_ed1c97,500,924,956,19.7,1,241.0,64.0,186.0,"[[241.0, 64.0, 186.0]]"
tomo_ede779,300,960,928,15.6,1,125.0,217.0,540.0,"[[125.0, 217.0, 540.0]]"
tomo_ef1a1a,300,960,928,19.2,1,131.125,354.5,411.25,"[[131.125, 354.5, 411.25]]"
tomo_efe1f8,300,960,928,13.1,1,41.0,750.0,427.0,"[[41.0, 750.0, 427.0]]"
tomo_f07244,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_f0adfc,300,960,928,13.1,1,175.0,550.0,671.0,"[[175.0, 550.0, 671.0]]"
tomo_f1bf2f,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_f2fa4a,300,960,928,15.6,1,59.0,434.0,600.0,"[[59.0, 434.0, 600.0]]"
tomo_f36495,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_f3e449,300,959,928,15.6,1,174.0,740.0,715.0,"[[174.0, 740.0, 715.0]]"
tomo_f427b3,300,959,928,15.6,1,166.0,272.0,654.0,"[[166.0, 272.0, 654.0]]"
tomo_f672c0,800,928,928,13.1,0,-1.0,-1.0,-1.0,[]
tomo_f6a38a,500,924,956,19.7,4,227.0,234.0,871.0,"[[227.0, 234.0, 871.0], [241.0, 223.0, 849.0], [269.0, 136.0, 395.0], [245.0, 128.0, 376.0]]"
tomo_f6de9b,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_f71c16,800,928,960,16.1,0,-1.0,-1.0,-1.0,[]
tomo_f76529,300,960,928,15.6,1,31.0,586.0,683.0,"[[31.0, 586.0, 683.0]]"
tomo_f78e91,300,960,928,13.1,1,95.0,469.0,387.0,"[[95.0, 469.0, 387.0]]"
tomo_f7f28b,300,960,928,15.6,0,-1.0,-1.0,-1.0,[]
tomo_f82a15,500,924,956,16.1,0,-1.0,-1.0,-1.0,[]
tomo_f871ad,300,960,928,13.1,1,157.0,642.0,115.0,"[[157.0, 642.0, 115.0]]"
tomo_f8b46e,300,928,928,13.1,1,123.0,728.0,352.0,"[[123.0, 728.0, 352.0]]"
tomo_f8b835,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_f94504,500,924,956,16.1,1,273.75,194.25,401.0,"[[273.75, 194.25, 401.0]]"
tomo_fa5d78,800,928,960,13.1,0,-1.0,-1.0,-1.0,[]
tomo_fadbe2,300,928,928,13.1,1,97.0,463.0,425.0,"[[97.0, 463.0, 425.0]]"
tomo_fb08b5,300,959,928,15.6,1,106.0,671.0,559.0,"[[106.0, 671.0, 559.0]]"
tomo_fb6ce6,800,928,928,13.2,0,-1.0,-1.0,-1.0,[]
tomo_fbb49b,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_fc1665,500,927,959,13.1,0,-1.0,-1.0,-1.0,[]
tomo_fc3c39,300,960,928,16.8,1,128.0,537.0,491.0,"[[128.0, 537.0, 491.0]]"
tomo_fc5ae4,300,960,928,13.1,1,24.0,513.0,313.0,"[[24.0, 513.0, 313.0]]"
tomo_fc90fd,500,1912,1847,6.5,0,-1.0,-1.0,-1.0,[]
tomo_fd41c4,300,928,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_fd5b38,300,960,928,16.8,1,184.0,520.0,627.0,"[[184.0, 520.0, 627.0]]"
tomo_fd9357,300,928,928,15.6,1,131.0,364.0,138.0,"[[131.0, 364.0, 138.0]]"
tomo_fe050c,300,959,928,15.6,2,138.0,134.0,542.0,"[[138.0, 134.0, 542.0], [143.125, 93.875, 405.75]]"
tomo_fe85f6,800,928,960,13.1,1,463.5,903.5,747.0,"[[463.5, 903.5, 747.0]]"
tomo_fea6e8,300,960,928,16.8,0,-1.0,-1.0,-1.0,[]
tomo_ff505c,300,959,928,15.6,1,111.0,816.0,678.0,"[[111.0, 816.0, 678.0]]"
tomo_ff7c20,800,928,960,13.1,1,307.25,493.0,63.0,"[[307.25, 493.0, 63.0]]"
aba2013-04-06-10,541,625,647,16.0,1,281.5,229.5,445.5,"[[281.5, 229.5, 445.5]]"
aba2013-04-06-12,541,625,647,16.0,1,281.5,221.5,289.5,"[[281.5, 221.5, 289.5]]"
aba2013-04-06-13,541,625,647,16.0,1,265.5,597.5,281.5,"[[265.5, 597.5, 281.5]]"
aba2013-04-06-14,541,625,647,16.0,1,249.5,169.5,301.5,"[[249.5, 169.5, 301.5]]"
aba2013-04-06-15,541,625,647,16.0,2,297.5,105.5,497.5,"[[297.5, 105.5, 497.5], [273.5, 609.5, 205.5]]"
aba2013-04-06-16,541,625,647,16.0,1,277.5,201.5,393.5,"[[277.5, 201.5, 393.5]]"
aba2013-04-06-17,541,625,647,16.0,1,253.5,229.5,525.5,"[[253.5, 229.5, 525.5]]"
aba2013-04-06-18,541,625,647,16.0,1,281.5,193.5,309.5,"[[281.5, 193.5, 309.5]]"
aba2013-04-06-19,541,625,647,16.0,1,273.5,217.5,373.5,"[[273.5, 217.5, 373.5]]"
aba2013-04-06-20,541,625,647,16.0,1,245.5,285.5,573.5,"[[245.5, 285.5, 573.5]]"
aba2013-04-06-21,541,625,647,16.0,1,277.5,213.5,289.5,"[[277.5, 213.5, 289.5]]"
aba2013-04-06-22,541,625,647,16.0,1,269.5,233.5,209.5,"[[269.5, 233.5, 209.5]]"
aba2013-04-06-7,541,625,647,16.0,1,285.5,325.5,281.5,"[[285.5, 325.5, 281.5]]"
aba2013-04-06-8,541,625,647,16.0,1,245.5,261.5,401.5,"[[245.5, 261.5, 401.5]]"
aba2013-04-06-9,541,625,647,16.0,1,277.5,493.5,257.5,"[[277.5, 493.5, 257.5]]"
aba2013-12-24-1,800,928,960,16.145,1,318.5,88.6875,667.5,"[[318.5, 88.6875, 667.5]]"
aba2013-12-24-21,800,928,960,16.145,1,374.0,338.5,655.5,"[[374.0, 338.5, 655.5]]"
aba2013-12-24-7,800,928,960,16.145,1,318.5,136.25,354.25,"[[318.5, 136.25, 354.25]]"
aba2013-12-25-14,800,928,960,16.145,1,370.25,386.0,612.0,"[[370.25, 386.0, 612.0]]"
aba2013-12-25-17,800,928,960,16.145,1,429.5,314.75,398.0,"[[429.5, 314.75, 398.0]]"
aba2013-12-25-18,800,928,960,16.145,1,398.0,743.0,596.0,"[[398.0, 743.0, 596.0]]"
aba2013-12-25-6,800,928,960,16.145,1,417.75,203.625,457.25,"[[417.75, 203.625, 457.25]]"
aba2014-02-21-11,408,757,783,16.0,1,129.5,597.5,393.5,"[[129.5, 597.5, 393.5]]"
aba2014-02-21-12,408,757,783,16.0,1,177.5,477.5,261.5,"[[177.5, 477.5, 261.5]]"
aba2014-02-21-13,408,757,783,16.0,1,121.5,509.5,245.5,"[[121.5, 509.5, 245.5]]"
aba2014-02-21-14,408,757,783,16.0,1,65.5,533.5,309.5,"[[65.5, 533.5, 309.5]]"
aba2014-02-21-15,408,757,783,16.0,1,189.5,361.5,453.5,"[[189.5, 361.5, 453.5]]"
aba2014-02-21-16,408,757,783,16.0,1,249.5,529.5,265.5,"[[249.5, 529.5, 265.5]]"
aba2014-02-21-17,408,757,783,16.0,1,217.5,573.5,385.5,"[[217.5, 573.5, 385.5]]"
aba2014-02-21-18,408,757,783,16.0,1,205.5,249.5,257.5,"[[205.5, 249.5, 257.5]]"
aba2014-02-21-19,408,757,783,16.0,1,233.5,381.5,533.5,"[[233.5, 381.5, 533.5]]"
aba2014-02-21-2,408,757,783,16.0,1,149.5,253.5,281.5,"[[149.5, 253.5, 281.5]]"
aba2014-02-21-24,408,757,783,16.0,1,201.5,489.5,233.5,"[[201.5, 489.5, 233.5]]"
aba2014-02-21-26,408,757,783,16.0,1,149.5,533.5,273.5,"[[149.5, 533.5, 273.5]]"
aba2014-02-21-27,408,757,783,16.0,1,153.316,402.1068907222001,326.16937471650124,"[[153.316, 402.1068907222001, 326.16937471650124]]"
aba2014-02-21-3,408,757,783,16.0,1,237.5,493.5,457.5,"[[237.5, 493.5, 457.5]]"
aba2014-02-21-5,408,757,783,16.0,1,229.5,553.5,393.5,"[[229.5, 553.5, 393.5]]"
aba2014-02-21-6,408,757,783,16.0,1,189.5,245.5,213.5,"[[189.5, 245.5, 213.5]]"
aba2014-02-21-8,408,757,783,16.0,1,165.5,529.5,341.5,"[[165.5, 529.5, 341.5]]"
aba2014-02-21-9,408,757,783,16.0,1,108.436,402.98350471177906,393.266822251746,"[[108.436, 402.98350471177906, 393.266822251746]]"
aba2014-03-04-1,760,882,882,16.0,1,365.5,613.5,537.5,"[[365.5, 613.5, 537.5]]"
aba2014-03-04-10,760,882,882,16.0,1,309.5,561.5,509.5,"[[309.5, 561.5, 509.5]]"
aba2014-03-04-11,760,882,882,16.0,1,365.5,589.5,537.5,"[[365.5, 589.5, 537.5]]"
aba2014-03-04-12,760,882,882,16.0,1,325.5,325.5,257.5,"[[325.5, 325.5, 257.5]]"
aba2014-03-04-13,760,882,882,16.0,1,409.5,573.5,361.5,"[[409.5, 573.5, 361.5]]"
aba2014-03-04-16,760,882,882,16.0,2,409.5,121.5,477.5,"[[409.5, 121.5, 477.5], [405.625, 438.0281722050618, 274.88710175185946]]"
aba2014-03-04-17,760,882,882,16.0,1,389.5,281.5,289.5,"[[389.5, 281.5, 289.5]]"
aba2014-03-04-18,760,882,882,16.0,1,345.5,437.5,385.5,"[[345.5, 437.5, 385.5]]"
aba2014-03-04-19,760,882,882,16.0,1,317.5,433.5,249.5,"[[317.5, 433.5, 249.5]]"
aba2014-03-04-2,760,882,882,16.0,1,405.5,117.5,517.5,"[[405.5, 117.5, 517.5]]"
aba2014-03-04-20,760,882,882,16.0,1,333.5,513.5,673.5,"[[333.5, 513.5, 673.5]]"
aba2014-03-04-22,760,882,882,16.0,1,349.5,633.5,445.5,"[[349.5, 633.5, 445.5]]"
aba2014-03-04-23,760,882,882,16.0,1,393.5,533.5,657.5,"[[393.5, 533.5, 657.5]]"
aba2014-03-04-25,760,882,882,16.0,1,381.5,505.5,269.5,"[[381.5, 505.5, 269.5]]"
aba2014-03-04-27,760,882,882,16.0,1,385.5,577.5,393.5,"[[385.5, 577.5, 393.5]]"
aba2014-03-04-29,760,882,882,16.0,1,373.5,645.5,129.5,"[[373.5, 645.5, 129.5]]"
aba2014-03-04-3,760,882,882,16.0,1,345.5,441.5,269.5,"[[345.5, 441.5, 269.5]]"
aba2014-03-04-30,760,882,882,16.0,1,345.5,377.5,385.5,"[[345.5, 377.5, 385.5]]"
aba2014-03-04-4,760,882,882,16.0,1,373.5,349.5,289.5,"[[373.5, 349.5, 289.5]]"
aba2014-03-04-5,760,882,882,16.0,1,349.5,293.5,293.5,"[[349.5, 293.5, 293.5]]"
aba2014-03-04-6,760,882,882,16.0,1,313.5,281.5,301.5,"[[313.5, 281.5, 301.5]]"
aba2014-03-04-7,760,882,882,16.0,1,389.5,377.5,201.5,"[[389.5, 377.5, 201.5]]"
aba2014-03-05-11,760,882,882,16.0,1,365.5,569.5,565.5,"[[365.5, 569.5, 565.5]]"
aba2014-03-05-12,760,882,882,16.0,1,413.5,609.5,437.5,"[[413.5, 609.5, 437.5]]"
aba2014-03-05-13,760,882,882,16.0,1,441.5,189.5,301.5,"[[441.5, 189.5, 301.5]]"
aba2014-03-05-14,760,882,882,16.0,1,425.5,673.5,649.5,"[[425.5, 673.5, 649.5]]"
aba2014-03-05-17,760,882,882,16.0,1,489.5,253.5,525.5,"[[489.5, 253.5, 525.5]]"
aba2014-03-05-18,760,882,882,16.0,1,437.5,305.5,621.5,"[[437.5, 305.5, 621.5]]"
aba2014-03-05-19,760,882,882,16.0,1,529.5,285.5,421.5,"[[529.5, 285.5, 421.5]]"
aba2014-03-05-20,760,882,882,16.0,1,412.275,604.1755512561924,528.7899583335744,"[[412.275, 604.1755512561924, 528.7899583335744]]"
aba2014-03-05-21,760,882,882,16.0,2,309.5,273.5,293.5,"[[309.5, 273.5, 293.5], [292.575, 301.87814827055445, 264.3861077358238]]"
aba2014-03-05-22,760,882,882,16.0,1,345.5,613.5,485.5,"[[345.5, 613.5, 485.5]]"
aba2014-03-05-5,760,882,882,16.0,1,397.5,441.5,677.5,"[[397.5, 441.5, 677.5]]"
aba2014-03-05-6,760,882,882,16.0,1,397.5,633.5,425.5,"[[397.5, 633.5, 425.5]]"
aba2014-03-05-7,760,882,882,16.0,1,369.5,669.5,417.5,"[[369.5, 669.5, 417.5]]"
aba2014-03-05-8,760,882,882,16.0,1,399.925,303.85141296758707,611.680694413562,"[[399.925, 303.85141296758707, 611.680694413562]]"
aba2014-03-05-9,760,882,882,16.0,1,493.5,201.5,465.5,"[[493.5, 201.5, 465.5]]"
aba2014-04-03-1,760,882,882,16.0,1,353.5,609.5,445.5,"[[353.5, 609.5, 445.5]]"
aba2014-04-03-2,760,882,882,16.0,1,425.5,541.5,369.5,"[[425.5, 541.5, 369.5]]"
aba2014-04-03-3,760,882,882,16.0,1,325.5,221.5,453.5,"[[325.5, 221.5, 453.5]]"
aba2014-04-03-33,760,882,882,16.0,1,289.5,537.5,777.5,"[[289.5, 537.5, 777.5]]"
aba2014-04-03-34,760,882,882,16.0,1,413.5,241.5,253.5,"[[413.5, 241.5, 253.5]]"
aba2014-04-03-36,760,882,882,16.0,1,373.5,489.5,789.5,"[[373.5, 489.5, 789.5]]"
aba2014-04-03-37,760,882,882,16.0,1,373.5,249.5,269.5,"[[373.5, 249.5, 269.5]]"
aba2014-04-03-39,760,882,882,16.0,1,473.5,645.5,233.5,"[[473.5, 645.5, 233.5]]"
aba2014-04-03-4,760,882,882,16.0,1,413.5,193.5,705.5,"[[413.5, 193.5, 705.5]]"
aba2014-04-03-40,760,882,882,16.0,1,389.5,589.5,557.5,"[[389.5, 589.5, 557.5]]"
aba2014-04-03-41,760,882,882,16.0,1,557.5,417.5,649.5,"[[557.5, 417.5, 649.5]]"
aba2014-04-03-42,760,882,882,16.0,1,373.5,321.5,585.5,"[[373.5, 321.5, 585.5]]"
aba2014-04-03-43,760,882,882,16.0,1,505.5,549.5,677.5,"[[505.5, 549.5, 677.5]]"
aba2014-04-03-6,760,882,882,16.0,1,293.5,457.5,649.5,"[[293.5, 457.5, 649.5]]"
aba2014-04-10-11,652,757,783,16.0,1,361.5,293.5,421.5,"[[361.5, 293.5, 421.5]]"
aba2014-04-10-12,652,757,783,16.0,2,321.5,613.5,329.5,"[[321.5, 613.5, 329.5], [309.5, 145.5, 185.5]]"
aba2014-04-10-13,652,757,783,16.0,1,357.5,197.5,245.5,"[[357.5, 197.5, 245.5]]"
aba2014-04-10-14,652,757,783,16.0,1,345.5,485.5,365.5,"[[345.5, 485.5, 365.5]]"
aba2014-04-10-16,652,757,783,16.0,1,313.5,385.5,481.5,"[[313.5, 385.5, 481.5]]"
aba2014-04-10-17,652,757,783,16.0,2,261.5,509.5,257.5,"[[261.5, 509.5, 257.5], [309.5, 561.5, 345.5]]"
aba2014-04-10-18,652,757,783,16.0,1,357.5,401.5,293.5,"[[357.5, 401.5, 293.5]]"
aba2014-04-10-19,652,757,783,16.0,1,317.5,321.5,177.5,"[[317.5, 321.5, 177.5]]"
aba2014-04-10-20,652,757,783,16.0,1,265.5,497.5,397.5,"[[265.5, 497.5, 397.5]]"
aba2014-04-10-21,652,757,783,16.0,1,297.5,357.5,289.5,"[[297.5, 357.5, 289.5]]"
aba2014-04-10-22,652,757,783,16.0,1,293.5,485.5,429.5,"[[293.5, 485.5, 429.5]]"
aba2014-04-10-23,652,757,783,16.0,1,309.5,513.5,205.5,"[[309.5, 513.5, 205.5]]"
aba2014-04-10-24,652,757,783,16.0,1,345.5,477.5,237.5,"[[345.5, 477.5, 237.5]]"
aba2014-04-10-25,652,757,783,16.0,1,277.5,513.5,221.5,"[[277.5, 513.5, 221.5]]"
aba2014-04-10-26,652,757,783,16.0,1,289.5,453.5,285.5,"[[289.5, 453.5, 285.5]]"
aba2014-04-10-27,652,757,783,16.0,1,325.5,553.5,241.5,"[[325.5, 553.5, 241.5]]"
aba2014-04-10-28,652,757,783,16.0,1,325.5,493.5,341.5,"[[325.5, 493.5, 341.5]]"
aba2014-04-10-29,652,757,783,16.0,1,229.5,553.5,361.5,"[[229.5, 553.5, 361.5]]"
aba2014-04-10-3,652,757,783,16.0,1,329.5,565.5,265.5,"[[329.5, 565.5, 265.5]]"
aba2014-04-10-30,652,757,783,16.0,2,289.5,445.5,245.5,"[[289.5, 445.5, 245.5], [184.0975, 242.088032295094, 74.36650767641457]]"
aba2014-04-10-31,652,757,783,16.0,1,285.5,557.5,373.5,"[[285.5, 557.5, 373.5]]"
aba2014-04-10-32,652,757,783,16.0,1,365.5,565.5,389.5,"[[365.5, 565.5, 389.5]]"
aba2014-04-10-33,652,757,783,16.0,1,277.5,341.5,457.5,"[[277.5, 341.5, 457.5]]"
aba2014-04-10-4,652,757,783,16.0,2,389.5,369.5,505.5,"[[389.5, 369.5, 505.5], [345.5, 345.5, 509.5]]"
aba2014-04-10-5,652,757,783,16.0,1,369.5,293.5,309.5,"[[369.5, 293.5, 309.5]]"
aba2014-04-10-6,652,757,783,16.0,1,281.5,205.5,453.5,"[[281.5, 205.5, 453.5]]"
aba2014-04-10-7,652,757,783,16.0,1,341.5,157.5,229.5,"[[341.5, 157.5, 229.5]]"
aba2014-04-10-8,652,757,783,16.0,1,313.5,325.5,277.5,"[[313.5, 325.5, 277.5]]"
aba2014-04-10-9,652,757,783,16.0,1,361.5,281.5,349.5,"[[361.5, 281.5, 349.5]]"
aba2014-10-15-1,652,757,757,16.0,1,361.5,245.5,409.5,"[[361.5, 245.5, 409.5]]"
aba2014-10-15-10,652,757,757,16.0,1,361.5,341.5,289.5,"[[361.5, 341.5, 289.5]]"
aba2014-10-15-13,652,757,757,16.0,1,321.5,293.5,325.5,"[[321.5, 293.5, 325.5]]"
aba2014-10-15-14,652,756,782,16.0,1,361.5,421.5,517.5,"[[361.5, 421.5, 517.5]]"
aba2014-10-15-15,652,757,757,16.0,1,265.5,553.5,389.5,"[[265.5, 553.5, 389.5]]"
aba2014-10-15-16,652,757,783,16.0,2,341.5,421.5,317.5,"[[341.5, 421.5, 317.5], [257.5, 457.5, 217.5]]"
aba2014-10-15-17,652,757,757,16.0,1,233.5,461.5,277.5,"[[233.5, 461.5, 277.5]]"
aba2014-10-15-18,652,757,757,16.0,1,241.5,477.5,461.5,"[[241.5, 477.5, 461.5]]"
aba2014-10-15-19,652,757,757,16.0,1,269.5,589.5,325.5,"[[269.5, 589.5, 325.5]]"
aba2014-10-15-2,652,757,757,16.0,1,296.5675,578.3063026275579,387.20446293140986,"[[296.5675, 578.3063026275579, 387.20446293140986]]"
aba2014-10-15-20,652,757,757,16.0,1,289.5,413.5,293.5,"[[289.5, 413.5, 293.5]]"
aba2014-10-15-21,652,757,757,16.0,1,301.5,317.5,461.5,"[[301.5, 317.5, 461.5]]"
aba2014-10-15-22,652,757,757,16.0,1,249.5,357.5,529.5,"[[249.5, 357.5, 529.5]]"
aba2014-10-15-3,652,757,757,16.0,1,297.5,349.5,241.5,"[[297.5, 349.5, 241.5]]"
aba2014-10-15-5,652,757,757,16.0,1,245.5,685.5,553.5,"[[245.5, 685.5, 553.5]]"
aba2014-10-15-6,652,757,783,16.0,2,321.5,261.5,325.5,"[[321.5, 261.5, 325.5], [307.1625, 170.51690990492241, 779.4173407660713]]"
aba2014-10-15-7,652,757,757,16.0,1,285.5,361.5,233.5,"[[285.5, 361.5, 233.5]]"
aba2014-10-15-8,652,757,757,16.0,1,325.5,241.5,473.5,"[[325.5, 241.5, 473.5]]"
aba2014-10-15-9,652,757,757,16.0,1,249.5,265.5,317.5,"[[249.5, 265.5, 317.5]]"
aba2014-10-29-1,652,757,783,16.0,1,217.5,461.5,325.5,"[[217.5, 461.5, 325.5]]"
aba2014-10-29-10,652,757,783,16.0,1,389.5,461.5,457.5,"[[389.5, 461.5, 457.5]]"
aba2014-10-29-13,652,757,783,16.0,1,277.5,665.5,329.5,"[[277.5, 665.5, 329.5]]"
aba2014-10-29-16,652,757,783,16.0,2,213.5,525.5,449.5,"[[213.5, 525.5, 449.5], [249.5, 509.5, 461.5]]"
